Observation id,Comment,Start time,Stop time,Duration (s)
029 - FVM - 2 crows - Baited,,419.803,422.32,2.517
029 - FVM - 2 crows - Baited,,423.328,425.057,1.729
029 - FVM - 2 crows - Baited,,430.561,432.816,2.255
029 - FVM - 2 crows - Baited,,436.317,438.555,2.238
029 - FVM - 2 crows - Baited,,443.075,445.582,2.507
029 - FVM - 2 crows - Baited,,453.087,454.849,1.762
029 - FVM - 2 crows - Baited,,455.859,456.855,0.996
029 - FVM - 2 crows - Baited,,457.855,461.856,4.001
029 - FVM - 2 crows - Baited,,463.093,464.351,1.258
029 - FVM - 2 crows - Baited,,465.352,467.09,1.738
029 - FVM - 2 crows - Baited,,471.855,473.605,1.750
029 - FVM - 2 crows - Baited,,476.112,479.112,3.000
029 - FVM - 2 crows - Baited,,480.613,485.882,5.269
029 - FVM - 2 crows - Baited,,488.619,493.117,4.498
029 - FVM - 2 crows - Baited,,495.119,500.885,5.766
029 - FVM - 2 crows - Baited,,503.897,506.399,2.502
029 - FVM - 2 crows - Baited,,506.896,508.633,1.737
029 - FVM - 2 crows - Baited,,510.635,517.152,6.517
029 - FVM - 2 crows - Baited,,518.421,519.405,0.984
