Observation id,Comment,Start time,Stop time,Duration (s)
029 - FVM - 2 crows - Baited,,1.154,2.388,1.234
029 - FVM - 2 crows - Baited,,5.413,7.143,1.730
029 - FVM - 2 crows - Baited,,11.416,12.411,0.995
029 - FVM - 2 crows - Baited,,14.424,16.403,1.979
029 - FVM - 2 crows - Baited,,16.404,17.403,0.999
029 - FVM - 2 crows - Baited,,19.152,22.427,3.275
029 - FVM - 2 crows - Baited,,22.928,27.906,4.978
029 - FVM - 2 crows - Baited,,28.416,29.415,0.999
029 - FVM - 2 crows - Baited,,29.921,30.415,0.494
029 - FVM - 2 crows - Baited,,357.239,357.738,0.499
029 - FVM - 2 crows - Baited,,358.74,364.24,5.500
029 - FVM - 2 crows - Baited,,367.741,367.989,0.248
029 - FVM - 2 crows - Baited,,368.488,368.99,0.502
029 - FVM - 2 crows - Baited,,370.74,377.489,6.749
029 - FVM - 2 crows - Baited,,379.989,411.993,32.004
029 - FVM - 2 crows - Baited,,413.252,414.258,1.006
029 - FVM - 2 crows - Baited,,418.994,420.992,1.998
029 - FVM - 2 crows - Baited,,424.252,425.251,0.999
029 - FVM - 2 crows - Baited,,426.495,428.491,1.996
029 - FVM - 2 crows - Baited,,429.259,430.062,0.803
029 - FVM - 2 crows - Baited,,431.315,432.563,1.248
029 - FVM - 2 crows - Baited,,434.833,435.327,0.494
029 - FVM - 2 crows - Baited,,435.835,437.068,1.233
029 - FVM - 2 crows - Baited,,437.841,438.565,0.724
029 - FVM - 2 crows - Baited,,439.333,440.066,0.733
029 - FVM - 2 crows - Baited,,442.562,443.563,1.001
029 - FVM - 2 crows - Baited,,452.076,453.571,1.495
029 - FVM - 2 crows - Baited,,454.826,455.568,0.742
029 - FVM - 2 crows - Baited,,457.569,459.565,1.996
029 - FVM - 2 crows - Baited,,460.328,461.066,0.738
029 - FVM - 2 crows - Baited,,464.568,467.567,2.999
029 - FVM - 2 crows - Baited,,473.326,475.33,2.004
029 - FVM - 2 crows - Baited,,476.831,477.33,0.499
029 - FVM - 2 crows - Baited,,478.83,480.326,1.496
029 - FVM - 2 crows - Baited,,482.326,483.066,0.740
029 - FVM - 2 crows - Baited,,485.565,486.065,0.500
029 - FVM - 2 crows - Baited,,486.567,487.071,0.504
029 - FVM - 2 crows - Baited,,489.067,489.565,0.498
029 - FVM - 2 crows - Baited,,494.124,495.625,1.501
029 - FVM - 2 crows - Baited,,496.629,497.891,1.262
029 - FVM - 2 crows - Baited,,501.633,502.631,0.998
029 - FVM - 2 crows - Baited,,503.633,504.63,0.997
029 - FVM - 2 crows - Baited,,507.136,512.136,5.000
