Observation id,Comment,Start time,Stop time,Duration (s)
026 - FVM - 2 crows - Baited,,36.441,39.17,2.729
026 - FVM - 2 crows - Baited,,40.927,42.678,1.751
026 - FVM - 2 crows - Baited,,43.177,44.179,1.002
026 - FVM - 2 crows - Baited,,45.452,46.452,1.000
026 - FVM - 2 crows - Baited,,46.946,47.951,1.005
026 - FVM - 2 crows - Baited,,48.452,49.946,1.494
026 - FVM - 2 crows - Baited,,50.955,52.452,1.497
026 - FVM - 2 crows - Baited,,52.453,54.188,1.735
026 - FVM - 2 crows - Baited,,54.689,56.436,1.747
026 - FVM - 2 crows - Baited,,56.938,57.689,0.751
026 - FVM - 2 crows - Baited,,58.69,60.435,1.745
026 - FVM - 2 crows - Baited,,60.939,61.936,0.997
026 - FVM - 2 crows - Baited,,62.19,62.939,0.749
026 - FVM - 2 crows - Baited,,65.19,65.7,0.510
026 - FVM - 2 crows - Baited,,67.95,69.198,1.248
026 - FVM - 2 crows - Baited,,71.201,73.198,1.997
026 - FVM - 2 crows - Baited,,75.952,77.7,1.748
026 - FVM - 2 crows - Baited,,79.699,82.199,2.500
026 - FVM - 2 crows - Baited,,83.951,85.449,1.498
026 - FVM - 2 crows - Baited,,86.974,87.968,0.994
026 - FVM - 2 crows - Baited,,89.724,92.491,2.767
026 - FVM - 2 crows - Baited,,93.23,94.989,1.759
026 - FVM - 2 crows - Baited,,95.729,96.226,0.497
026 - FVM - 2 crows - Baited,,98.227,99.726,1.499
026 - FVM - 2 crows - Baited,,100.228,100.991,0.763
026 - FVM - 2 crows - Baited,,101.73,103.727,1.997
026 - FVM - 2 crows - Baited,,104.494,107.228,2.734
026 - FVM - 2 crows - Baited,,108.489,109.991,1.502
026 - FVM - 2 crows - Baited,,112.493,113.491,0.998
026 - FVM - 2 crows - Baited,,114.995,115.728,0.733
026 - FVM - 2 crows - Baited,,116.73,118.49,1.760
026 - FVM - 2 crows - Baited,,119.228,119.728,0.500
026 - FVM - 2 crows - Baited,,122.087,123.506,1.419
026 - FVM - 2 crows - Baited,,135.529,136.764,1.235
026 - FVM - 2 crows - Baited,,137.263,139.259,1.996
026 - FVM - 2 crows - Baited,,139.76,142.259,2.499
