Observation id,Comment,Start time,Stop time,Duration (s)
041 - FVM - 7 crows - Baited,,132.744,135.244,2.500
041 - FVM - 7 crows - Baited,,139.502,144.0,4.498
041 - FVM - 7 crows - Baited,,146.777,148.777,2.000
041 - FVM - 7 crows - Baited,,150.279,151.278,0.999
041 - FVM - 7 crows - Baited,,152.027,153.278,1.251
041 - FVM - 7 crows - Baited,,153.778,155.043,1.265
041 - FVM - 7 crows - Baited,,157.282,159.282,2.000
041 - FVM - 7 crows - Baited,,160.04,161.281,1.241
041 - FVM - 7 crows - Baited,,161.782,163.281,1.499
041 - FVM - 7 crows - Baited,,163.786,164.983,1.197
041 - FVM - 7 crows - Baited,,166.237,168.13,1.893
041 - FVM - 7 crows - Baited,,174.382,175.127,0.745
041 - FVM - 7 crows - Baited,,175.883,177.625,1.742
041 - FVM - 7 crows - Baited,,178.38,179.623,1.243
041 - FVM - 7 crows - Baited,,180.381,181.378,0.997
041 - FVM - 7 crows - Baited,,183.126,184.882,1.756
041 - FVM - 7 crows - Baited,,186.628,188.885,2.257
041 - FVM - 7 crows - Baited,,191.626,193.623,1.997
041 - FVM - 7 crows - Baited,,204.627,205.125,0.498
041 - FVM - 7 crows - Baited,,207.126,210.128,3.002
041 - FVM - 7 crows - Baited,,214.626,215.386,0.760
041 - FVM - 7 crows - Baited,,216.123,220.153,4.030
041 - FVM - 7 crows - Baited,,221.155,222.916,1.761
041 - FVM - 7 crows - Baited,,230.157,231.656,1.499
041 - FVM - 7 crows - Baited,,232.418,236.658,4.240
041 - FVM - 7 crows - Baited,,236.917,237.659,0.742
041 - FVM - 7 crows - Baited,,238.163,240.656,2.493
041 - FVM - 7 crows - Baited,,240.916,241.417,0.501
041 - FVM - 7 crows - Baited,,242.417,243.16,0.743
041 - FVM - 7 crows - Baited,,244.919,246.158,1.239
041 - FVM - 7 crows - Baited,,250.414,251.159,0.745
041 - FVM - 7 crows - Baited,,251.66,252.416,0.756
041 - FVM - 7 crows - Baited,,272.917,274.162,1.245
041 - FVM - 7 crows - Baited,,274.662,278.156,3.494
041 - FVM - 7 crows - Baited,,278.663,281.417,2.754
041 - FVM - 7 crows - Baited,,282.914,284.66,1.746
041 - FVM - 7 crows - Baited,,285.159,287.158,1.999
041 - FVM - 7 crows - Baited,,299.159,302.917,3.758
041 - FVM - 7 crows - Baited,,306.417,308.916,2.499
041 - FVM - 7 crows - Baited,,309.419,312.658,3.239
041 - FVM - 7 crows - Baited,,313.159,313.915,0.756
041 - FVM - 7 crows - Baited,,314.159,315.16,1.001
041 - FVM - 7 crows - Baited,,315.418,316.158,0.740
041 - FVM - 7 crows - Baited,,316.658,317.414,0.756
041 - FVM - 7 crows - Baited,,317.659,319.658,1.999
041 - FVM - 7 crows - Baited,,319.913,320.657,0.744
041 - FVM - 7 crows - Baited,,322.915,326.413,3.498
