Observation id,Comment,Start time,Stop time,Duration (s)
041 - FVM - 7 crows - Baited,,85.199,88.956,3.757
041 - FVM - 7 crows - Baited,,98.702,101.456,2.754
041 - FVM - 7 crows - Baited,,105.698,107.698,2.000
041 - FVM - 7 crows - Baited,,109.199,112.954,3.755
041 - FVM - 7 crows - Baited,,114.698,115.697,0.999
041 - FVM - 7 crows - Baited,,117.699,119.698,1.999
041 - FVM - 7 crows - Baited,,124.699,125.956,1.257
041 - FVM - 7 crows - Baited,,126.7,128.454,1.754
041 - FVM - 7 crows - Baited,,136.455,137.017,0.562
041 - FVM - 7 crows - Baited,,137.766,141.267,3.501
041 - FVM - 7 crows - Baited,,141.769,144.529,2.760
041 - FVM - 7 crows - Baited,,147.771,148.53,0.759
041 - FVM - 7 crows - Baited,,150.528,152.771,2.243
041 - FVM - 7 crows - Baited,,153.536,154.772,1.236
041 - FVM - 7 crows - Baited,,155.771,157.031,1.260
041 - FVM - 7 crows - Baited,,176.882,180.126,3.244
041 - FVM - 7 crows - Baited,,182.383,184.882,2.499
041 - FVM - 7 crows - Baited,,186.129,188.384,2.255
041 - FVM - 7 crows - Baited,,209.383,210.635,1.252
041 - FVM - 7 crows - Baited,,214.126,214.883,0.757
041 - FVM - 7 crows - Baited,,215.625,216.624,0.999
041 - FVM - 7 crows - Baited,,221.627,224.124,2.497
041 - FVM - 7 crows - Baited,,224.888,227.625,2.737
041 - FVM - 7 crows - Baited,,236.882,240.126,3.244
041 - FVM - 7 crows - Baited,,242.881,250.881,8.000
041 - FVM - 7 crows - Baited,,254.951,259.453,4.502
041 - FVM - 7 crows - Baited,,260.196,260.954,0.758
041 - FVM - 7 crows - Baited,,261.693,263.45,1.757
041 - FVM - 7 crows - Baited,,274.209,279.464,5.255
041 - FVM - 7 crows - Baited,,280.465,283.459,2.994
041 - FVM - 7 crows - Baited,,284.206,289.703,5.497
041 - FVM - 7 crows - Baited,,290.462,292.704,2.242
041 - FVM - 7 crows - Baited,,293.204,297.496,4.292
041 - FVM - 7 crows - Baited,,298.235,301.495,3.260
