Observation id,Comment,Start time,Stop time,Duration (s)
042 - CIBC PLot - 2 crows - Baited,,205.336,210.085,4.749
042 - CIBC PLot - 2 crows - Baited,,211.585,213.836,2.251
042 - CIBC PLot - 2 crows - Baited,,214.59,216.335,1.745
042 - CIBC PLot - 2 crows - Baited,,217.835,218.834,0.999
042 - CIBC PLot - 2 crows - Baited,,223.104,224.851,1.747
042 - CIBC PLot - 2 crows - Baited,,225.354,226.351,0.997
042 - CIBC PLot - 2 crows - Baited,,270.658,271.655,0.997
042 - CIBC PLot - 2 crows - Baited,,272.177,273.653,1.476
042 - CIBC PLot - 2 crows - Baited,,273.896,274.895,0.999
042 - CIBC PLot - 2 crows - Baited,,275.395,276.652,1.257
042 - CIBC PLot - 2 crows - Baited,,278.655,279.397,0.742
042 - CIBC PLot - 2 crows - Baited,,279.898,280.893,0.995
042 - CIBC PLot - 2 crows - Baited,,283.153,284.674,1.521
042 - CIBC PLot - 2 crows - Baited,,285.416,285.897,0.481
042 - CIBC PLot - 2 crows - Baited,,286.395,286.894,0.499
042 - CIBC PLot - 2 crows - Baited,,287.894,289.395,1.501
042 - CIBC PLot - 2 crows - Baited,,292.156,292.657,0.501
042 - CIBC PLot - 2 crows - Baited,,293.656,295.652,1.996
042 - CIBC PLot - 2 crows - Baited,,296.153,296.653,0.500
042 - CIBC PLot - 2 crows - Baited,,298.177,299.894,1.717
042 - CIBC PLot - 2 crows - Baited,,300.156,301.65,1.494
042 - CIBC PLot - 2 crows - Baited,,302.393,303.152,0.759
042 - CIBC PLot - 2 crows - Baited,,303.895,304.894,0.999
042 - CIBC PLot - 2 crows - Baited,,305.395,305.893,0.498
042 - CIBC PLot - 2 crows - Baited,,308.895,310.65,1.755
042 - CIBC PLot - 2 crows - Baited,,311.396,312.197,0.801
042 - CIBC PLot - 2 crows - Baited,,313.732,314.21,0.478
042 - CIBC PLot - 2 crows - Baited,,323.451,324.452,1.001
042 - CIBC PLot - 2 crows - Baited,,325.711,326.708,0.997
042 - CIBC PLot - 2 crows - Baited,,327.951,329.205,1.254
042 - CIBC PLot - 2 crows - Baited,,329.71,334.448,4.738
042 - CIBC PLot - 2 crows - Baited,,335.949,336.706,0.757
042 - CIBC PLot - 2 crows - Baited,,342.208,343.708,1.500
042 - CIBC PLot - 2 crows - Baited,,355.21,355.952,0.742
042 - CIBC PLot - 2 crows - Baited,,357.949,361.471,3.522
042 - CIBC PLot - 2 crows - Baited,,361.949,363.21,1.261
042 - CIBC PLot - 2 crows - Baited,,363.708,365.207,1.499
042 - CIBC PLot - 2 crows - Baited,,365.71,367.486,1.776
042 - CIBC PLot - 2 crows - Baited,,367.717,369.459,1.742
042 - CIBC PLot - 2 crows - Baited,,371.451,373.207,1.756
042 - CIBC PLot - 2 crows - Baited,,373.452,374.461,1.009
042 - CIBC PLot - 2 crows - Baited,,376.709,378.949,2.240
042 - CIBC PLot - 2 crows - Baited,,382.455,385.206,2.751
042 - CIBC PLot - 2 crows - Baited,,390.449,391.951,1.502
042 - CIBC PLot - 2 crows - Baited,,392.45,394.45,2.000
042 - CIBC PLot - 2 crows - Baited,,400.953,401.734,0.781
