Observation id,Comment,Start time,Stop time,Duration (s)
037-2 - Dairy Queen PLot - 7 crows - Baited,,49.684,51.944,2.260
037-2 - Dairy Queen PLot - 7 crows - Baited,,56.45,57.946,1.496
037-2 - Dairy Queen PLot - 7 crows - Baited,,60.943,62.941,1.998
037-2 - Dairy Queen PLot - 7 crows - Baited,,68.943,78.686,9.743
037-2 - Dairy Queen PLot - 7 crows - Baited,,80.189,84.946,4.757
037-2 - Dairy Queen PLot - 7 crows - Baited,,86.186,87.683,1.497
037-2 - Dairy Queen PLot - 7 crows - Baited,,89.187,93.941,4.754
037-2 - Dairy Queen PLot - 7 crows - Baited,,95.945,97.184,1.239
037-2 - Dairy Queen PLot - 7 crows - Baited,,100.945,103.686,2.741
037-2 - Dairy Queen PLot - 7 crows - Baited,,106.188,106.444,0.256
037-2 - Dairy Queen PLot - 7 crows - Baited,,106.948,108.446,1.498
037-2 - Dairy Queen PLot - 7 crows - Baited,,112.188,119.183,6.995
037-2 - Dairy Queen PLot - 7 crows - Baited,,121.687,122.685,0.998
037-2 - Dairy Queen PLot - 7 crows - Baited,,124.69,125.943,1.253
037-2 - Dairy Queen PLot - 7 crows - Baited,,127.187,129.445,2.258
037-2 - Dairy Queen PLot - 7 crows - Baited,,134.942,144.442,9.500
037-2 - Dairy Queen PLot - 7 crows - Baited,,147.943,152.19,4.247
037-2 - Dairy Queen PLot - 7 crows - Baited,,158.189,158.687,0.498
037-2 - Dairy Queen PLot - 7 crows - Baited,,159.443,163.941,4.498
037-2 - Dairy Queen PLot - 7 crows - Baited,,166.945,171.185,4.240
037-2 - Dairy Queen PLot - 7 crows - Baited,,173.057,178.31,5.253
037-2 - Dairy Queen PLot - 7 crows - Baited,,179.313,179.569,0.256
037-2 - Dairy Queen PLot - 7 crows - Baited,,181.072,188.572,7.500
037-2 - Dairy Queen PLot - 7 crows - Baited,,192.071,198.944,6.873
037-2 - Dairy Queen PLot - 7 crows - Baited,,241.623,246.565,4.942
037-2 - Dairy Queen PLot - 7 crows - Baited,,247.132,247.385,0.253
037-2 - Dairy Queen PLot - 7 crows - Baited,,278.916,283.415,4.499
037-2 - Dairy Queen PLot - 7 crows - Baited,,284.411,285.419,1.008
037-2 - Dairy Queen PLot - 7 crows - Baited,,291.912,292.672,0.760
037-2 - Dairy Queen PLot - 7 crows - Baited,,294.914,295.668,0.754
037-2 - Dairy Queen PLot - 7 crows - Baited,,296.416,301.413,4.997
037-2 - Dairy Queen PLot - 7 crows - Baited,,302.677,305.172,2.495
037-2 - Dairy Queen PLot - 7 crows - Baited,,306.673,309.674,3.001
037-2 - Dairy Queen PLot - 7 crows - Baited,,312.415,314.915,2.500
037-2 - Dairy Queen PLot - 7 crows - Baited,,317.415,320.172,2.757
037-2 - Dairy Queen PLot - 7 crows - Baited,,321.914,322.412,0.498
037-2 - Dairy Queen PLot - 7 crows - Baited,,324.223,327.223,3.000
037-2 - Dairy Queen PLot - 7 crows - Baited,,327.721,329.958,2.237
037-2 - Dairy Queen PLot - 7 crows - Baited,,330.723,335.963,5.240
037-2 - Dairy Queen PLot - 7 crows - Baited,,355.739,356.487,0.748
037-2 - Dairy Queen PLot - 7 crows - Baited,,359.492,359.752,0.260
037-2 - Dairy Queen PLot - 7 crows - Baited,,361.491,363.253,1.762
037-2 - Dairy Queen PLot - 7 crows - Baited,,365.994,368.993,2.999
037-2 - Dairy Queen PLot - 7 crows - Baited,,372.498,376.251,3.753
037-2 - Dairy Queen PLot - 7 crows - Baited,,377.257,377.99,0.733
037-2 - Dairy Queen PLot - 7 crows - Baited,,378.997,379.49,0.493
037-2 - Dairy Queen PLot - 7 crows - Baited,,382.251,382.991,0.740
037-2 - Dairy Queen PLot - 7 crows - Baited,,384.491,387.491,3.000
037-2 - Dairy Queen PLot - 7 crows - Baited,,388.251,389.751,1.500
037-2 - Dairy Queen PLot - 7 crows - Baited,,390.994,401.004,10.010
037-2 - Dairy Queen PLot - 7 crows - Baited,,405.0,408.496,3.496
037-2 - Dairy Queen PLot - 7 crows - Baited,,409.752,410.248,0.496
037-2 - Dairy Queen PLot - 7 crows - Baited,,415.251,417.495,2.244
037-2 - Dairy Queen PLot - 7 crows - Baited,,426.253,433.815,7.562
037-2 - Dairy Queen PLot - 7 crows - Baited,,436.815,438.055,1.240
037-2 - Dairy Queen PLot - 7 crows - Baited,,439.554,440.813,1.259
037-2 - Dairy Queen PLot - 7 crows - Baited,,449.057,459.317,10.260
