Observation id,Comment,Start time,Stop time,Duration (s)
037-2 - Dairy Queen PLot - 7 crows - Baited,,67.452,69.693,2.241
037-2 - Dairy Queen PLot - 7 crows - Baited,,73.694,77.951,4.257
037-2 - Dairy Queen PLot - 7 crows - Baited,,79.195,82.693,3.498
037-2 - Dairy Queen PLot - 7 crows - Baited,,85.194,88.192,2.998
037-2 - Dairy Queen PLot - 7 crows - Baited,,90.461,91.455,0.994
037-2 - Dairy Queen PLot - 7 crows - Baited,,92.196,92.691,0.495
037-2 - Dairy Queen PLot - 7 crows - Baited,,107.488,111.487,3.999
037-2 - Dairy Queen PLot - 7 crows - Baited,,112.238,112.987,0.749
037-2 - Dairy Queen PLot - 7 crows - Baited,,116.995,117.994,0.999
037-2 - Dairy Queen PLot - 7 crows - Baited,,119.745,121.745,2.000
037-2 - Dairy Queen PLot - 7 crows - Baited,,121.995,123.511,1.516
037-2 - Dairy Queen PLot - 7 crows - Baited,,124.003,124.745,0.742
037-2 - Dairy Queen PLot - 7 crows - Baited,,125.508,127.244,1.736
037-2 - Dairy Queen PLot - 7 crows - Baited,,127.507,128.506,0.999
037-2 - Dairy Queen PLot - 7 crows - Baited,,131.011,139.51,8.499
037-2 - Dairy Queen PLot - 7 crows - Baited,,141.269,146.765,5.496
037-2 - Dairy Queen PLot - 7 crows - Baited,,147.264,148.766,1.502
037-2 - Dairy Queen PLot - 7 crows - Baited,,150.021,153.02,2.999
037-2 - Dairy Queen PLot - 7 crows - Baited,,153.763,156.266,2.503
037-2 - Dairy Queen PLot - 7 crows - Baited,,156.526,157.762,1.236
037-2 - Dairy Queen PLot - 7 crows - Baited,,158.023,158.524,0.501
037-2 - Dairy Queen PLot - 7 crows - Baited,,158.764,160.266,1.502
037-2 - Dairy Queen PLot - 7 crows - Baited,,162.767,163.766,0.999
037-2 - Dairy Queen PLot - 7 crows - Baited,,164.266,167.524,3.258
