Observation id,Comment,Start time,Stop time,Duration (s)
037-2 - Dairy Queen PLot - 7 crows - Baited,,197.047,198.796,1.749
037-2 - Dairy Queen PLot - 7 crows - Baited,,270.629,271.334,0.705
037-2 - Dairy Queen PLot - 7 crows - Baited,,272.084,272.583,0.499
037-2 - Dairy Queen PLot - 7 crows - Baited,,273.084,274.583,1.499
037-2 - Dairy Queen PLot - 7 crows - Baited,,275.585,277.334,1.749
037-2 - Dairy Queen PLot - 7 crows - Baited,,306.935,308.936,2.001
037-2 - Dairy Queen PLot - 7 crows - Baited,,311.697,313.197,1.500
037-2 - Dairy Queen PLot - 7 crows - Baited,,314.439,315.437,0.998
037-2 - Dairy Queen PLot - 7 crows - Baited,,315.937,318.435,2.498
037-2 - Dairy Queen PLot - 7 crows - Baited,,319.196,320.196,1.000
037-2 - Dairy Queen PLot - 7 crows - Baited,,330.215,331.465,1.250
037-2 - Dairy Queen PLot - 7 crows - Baited,,335.468,338.468,3.000
037-2 - Dairy Queen PLot - 7 crows - Baited,,340.729,343.223,2.494
037-2 - Dairy Queen PLot - 7 crows - Baited,,349.466,350.468,1.002
037-2 - Dairy Queen PLot - 7 crows - Baited,,350.728,352.226,1.498
037-2 - Dairy Queen PLot - 7 crows - Baited,,356.47,357.226,0.756
037-2 - Dairy Queen PLot - 7 crows - Baited,,367.226,367.727,0.501
037-2 - Dairy Queen PLot - 7 crows - Baited,,416.293,418.044,1.751
037-2 - Dairy Queen PLot - 7 crows - Baited,,420.794,423.044,2.250
037-2 - Dairy Queen PLot - 7 crows - Baited,,432.543,433.543,1.000
