Observation id,Comment,Start time,Stop time,Duration (s)
043-2 - Esso PLot - 25 crows - Baited,,10.401,12.901,2.500
043-2 - Esso PLot - 25 crows - Baited,,14.149,15.646,1.497
043-2 - Esso PLot - 25 crows - Baited,,15.898,20.146,4.248
043-2 - Esso PLot - 25 crows - Baited,,28.649,30.897,2.248
043-2 - Esso PLot - 25 crows - Baited,,36.67,37.419,0.749
043-2 - Esso PLot - 25 crows - Baited,,42.67,43.675,1.005
043-2 - Esso PLot - 25 crows - Baited,,43.676,44.426,0.750
