Observation id,Comment,Start time,Stop time,Duration (s)
038-2 - Dairy Queen PLot - 7 crows - Baited,,104.732,106.98,2.248
038-2 - Dairy Queen PLot - 7 crows - Baited,,107.232,108.23,0.998
038-2 - Dairy Queen PLot - 7 crows - Baited,,109.743,109.993,0.250
038-2 - Dairy Queen PLot - 7 crows - Baited,,110.998,113.243,2.245
038-2 - Dairy Queen PLot - 7 crows - Baited,,113.995,114.992,0.997
038-2 - Dairy Queen PLot - 7 crows - Baited,,115.743,116.494,0.751
038-2 - Dairy Queen PLot - 7 crows - Baited,,117.246,117.744,0.498
038-2 - Dairy Queen PLot - 7 crows - Baited,,118.744,119.244,0.500
038-2 - Dairy Queen PLot - 7 crows - Baited,,119.994,120.742,0.748
038-2 - Dairy Queen PLot - 7 crows - Baited,,122.744,126.243,3.499
038-2 - Dairy Queen PLot - 7 crows - Baited,,127.01,127.748,0.738
038-2 - Dairy Queen PLot - 7 crows - Baited,,129.25,130.504,1.254
038-2 - Dairy Queen PLot - 7 crows - Baited,,133.011,133.505,0.494
038-2 - Dairy Queen PLot - 7 crows - Baited,,134.006,136.246,2.240
038-2 - Dairy Queen PLot - 7 crows - Baited,,137.009,138.004,0.995
038-2 - Dairy Queen PLot - 7 crows - Baited,,142.748,143.508,0.760
038-2 - Dairy Queen PLot - 7 crows - Baited,,152.007,154.003,1.996
038-2 - Dairy Queen PLot - 7 crows - Baited,,156.246,160.748,4.502
