Observation id,Comment,Start time,Stop time,Duration (s)
041 - FVM - 7 crows - Baited,,108.501,110.743,2.242
041 - FVM - 7 crows - Baited,,111.506,112.243,0.737
041 - FVM - 7 crows - Baited,,113.003,115.001,1.998
041 - FVM - 7 crows - Baited,,116.747,118.746,1.999
041 - FVM - 7 crows - Baited,,123.744,127.241,3.497
041 - FVM - 7 crows - Baited,,128.0,132.743,4.743
041 - FVM - 7 crows - Baited,,135.245,139.501,4.256
041 - FVM - 7 crows - Baited,,144.027,146.776,2.749
041 - FVM - 7 crows - Baited,,148.778,150.278,1.500
041 - FVM - 7 crows - Baited,,151.279,152.026,0.747
041 - FVM - 7 crows - Baited,,153.279,153.777,0.498
041 - FVM - 7 crows - Baited,,155.044,155.54,0.496
041 - FVM - 7 crows - Baited,,156.28,157.281,1.001
041 - FVM - 7 crows - Baited,,159.283,160.039,0.756
041 - FVM - 7 crows - Baited,,161.282,161.781,0.499
041 - FVM - 7 crows - Baited,,163.282,163.785,0.503
041 - FVM - 7 crows - Baited,,168.131,174.381,6.250
041 - FVM - 7 crows - Baited,,175.128,175.882,0.754
041 - FVM - 7 crows - Baited,,177.626,178.379,0.753
041 - FVM - 7 crows - Baited,,179.624,180.38,0.756
041 - FVM - 7 crows - Baited,,181.379,183.125,1.746
041 - FVM - 7 crows - Baited,,184.883,185.625,0.742
041 - FVM - 7 crows - Baited,,188.886,189.882,0.996
041 - FVM - 7 crows - Baited,,191.127,191.625,0.498
041 - FVM - 7 crows - Baited,,193.624,195.121,1.497
041 - FVM - 7 crows - Baited,,196.384,199.625,3.241
041 - FVM - 7 crows - Baited,,200.125,201.629,1.504
041 - FVM - 7 crows - Baited,,203.626,204.626,1.000
041 - FVM - 7 crows - Baited,,205.126,207.125,1.999
041 - FVM - 7 crows - Baited,,210.636,211.884,1.248
041 - FVM - 7 crows - Baited,,215.387,216.122,0.735
041 - FVM - 7 crows - Baited,,220.154,221.154,1.000
041 - FVM - 7 crows - Baited,,222.917,223.158,0.241
041 - FVM - 7 crows - Baited,,223.662,224.156,0.494
041 - FVM - 7 crows - Baited,,228.916,229.916,1.000
041 - FVM - 7 crows - Baited,,231.657,232.158,0.501
041 - FVM - 7 crows - Baited,,236.659,236.916,0.257
041 - FVM - 7 crows - Baited,,237.66,238.162,0.502
041 - FVM - 7 crows - Baited,,240.657,240.915,0.258
041 - FVM - 7 crows - Baited,,241.418,242.416,0.998
041 - FVM - 7 crows - Baited,,243.161,244.918,1.757
041 - FVM - 7 crows - Baited,,246.159,247.415,1.256
041 - FVM - 7 crows - Baited,,251.16,251.659,0.499
041 - FVM - 7 crows - Baited,,252.417,253.159,0.742
041 - FVM - 7 crows - Baited,,254.159,262.917,8.758
041 - FVM - 7 crows - Baited,,263.916,270.659,6.743
041 - FVM - 7 crows - Baited,,272.159,272.916,0.757
041 - FVM - 7 crows - Baited,,274.163,274.661,0.498
041 - FVM - 7 crows - Baited,,278.157,278.662,0.505
041 - FVM - 7 crows - Baited,,281.418,282.913,1.495
041 - FVM - 7 crows - Baited,,284.661,285.158,0.497
041 - FVM - 7 crows - Baited,,287.159,288.161,1.002
041 - FVM - 7 crows - Baited,,288.914,289.658,0.744
041 - FVM - 7 crows - Baited,,291.416,295.159,3.743
041 - FVM - 7 crows - Baited,,297.161,298.916,1.755
041 - FVM - 7 crows - Baited,,302.918,303.913,0.995
041 - FVM - 7 crows - Baited,,305.915,306.416,0.501
041 - FVM - 7 crows - Baited,,308.917,309.418,0.501
041 - FVM - 7 crows - Baited,,312.659,313.158,0.499
041 - FVM - 7 crows - Baited,,313.916,314.158,0.242
041 - FVM - 7 crows - Baited,,315.161,315.417,0.256
041 - FVM - 7 crows - Baited,,317.415,317.658,0.243
041 - FVM - 7 crows - Baited,,319.659,319.912,0.253
041 - FVM - 7 crows - Baited,,320.658,322.914,2.256
041 - FVM - 7 crows - Baited,,326.414,328.915,2.501
041 - FVM - 7 crows - Baited,,329.414,329.656,0.242
