Observation id,Comment,Start time,Stop time,Duration (s)
042 - CIBC PLot - 2 crows - Baited,,149.531,151.059,1.528
042 - CIBC PLot - 2 crows - Baited,,152.05,154.043,1.993
042 - CIBC PLot - 2 crows - Baited,,155.542,155.785,0.243
042 - CIBC PLot - 2 crows - Baited,,156.783,157.28,0.497
042 - CIBC PLot - 2 crows - Baited,,157.783,159.284,1.501
042 - CIBC PLot - 2 crows - Baited,,159.784,160.287,0.503
042 - CIBC PLot - 2 crows - Baited,,161.542,163.532,1.990
042 - CIBC PLot - 2 crows - Baited,,165.788,166.043,0.255
042 - CIBC PLot - 2 crows - Baited,,166.546,168.785,2.239
042 - CIBC PLot - 2 crows - Baited,,169.786,170.285,0.499
042 - CIBC PLot - 2 crows - Baited,,173.285,174.283,0.998
042 - CIBC PLot - 2 crows - Baited,,175.784,176.784,1.000
042 - CIBC PLot - 2 crows - Baited,,179.287,180.285,0.998
042 - CIBC PLot - 2 crows - Baited,,182.283,182.542,0.259
042 - CIBC PLot - 2 crows - Baited,,184.045,184.317,0.272
042 - CIBC PLot - 2 crows - Baited,,184.819,186.32,1.501
042 - CIBC PLot - 2 crows - Baited,,187.58,187.82,0.240
042 - CIBC PLot - 2 crows - Baited,,189.074,190.066,0.992
042 - CIBC PLot - 2 crows - Baited,,190.318,190.817,0.499
042 - CIBC PLot - 2 crows - Baited,,192.572,193.071,0.499
042 - CIBC PLot - 2 crows - Baited,,195.331,195.592,0.261
042 - CIBC PLot - 2 crows - Baited,,196.59,197.586,0.996
042 - CIBC PLot - 2 crows - Baited,,202.086,204.088,2.002
042 - CIBC PLot - 2 crows - Baited,,204.83,205.593,0.763
042 - CIBC PLot - 2 crows - Baited,,206.587,207.33,0.743
042 - CIBC PLot - 2 crows - Baited,,208.829,209.328,0.499
042 - CIBC PLot - 2 crows - Baited,,210.329,211.089,0.760
042 - CIBC PLot - 2 crows - Baited,,212.33,212.829,0.499
042 - CIBC PLot - 2 crows - Baited,,213.592,214.589,0.997
042 - CIBC PLot - 2 crows - Baited,,215.831,217.088,1.257
