Observation id,Comment,Start time,Stop time,Duration (s)
042 - CIBC PLot - 2 crows - Baited,,149.031,149.53,0.499
042 - CIBC PLot - 2 crows - Baited,,155.786,156.782,0.996
042 - CIBC PLot - 2 crows - Baited,,160.288,161.541,1.253
042 - CIBC PLot - 2 crows - Baited,,163.533,165.787,2.254
042 - CIBC PLot - 2 crows - Baited,,166.044,166.545,0.501
042 - CIBC PLot - 2 crows - Baited,,168.786,169.785,0.999
042 - CIBC PLot - 2 crows - Baited,,170.286,173.284,2.998
042 - CIBC PLot - 2 crows - Baited,,174.284,175.783,1.499
042 - CIBC PLot - 2 crows - Baited,,177.784,179.286,1.502
042 - CIBC PLot - 2 crows - Baited,,180.286,182.282,1.996
042 - CIBC PLot - 2 crows - Baited,,182.543,184.044,1.501
042 - CIBC PLot - 2 crows - Baited,,184.318,184.818,0.500
042 - CIBC PLot - 2 crows - Baited,,186.321,187.579,1.258
042 - CIBC PLot - 2 crows - Baited,,187.821,189.073,1.252
042 - CIBC PLot - 2 crows - Baited,,190.067,190.317,0.250
042 - CIBC PLot - 2 crows - Baited,,191.567,192.571,1.004
042 - CIBC PLot - 2 crows - Baited,,194.827,195.33,0.503
042 - CIBC PLot - 2 crows - Baited,,195.593,196.589,0.996
042 - CIBC PLot - 2 crows - Baited,,197.587,197.96,0.373
042 - CIBC PLot - 2 crows - Baited,,201.84,202.085,0.245
042 - CIBC PLot - 2 crows - Baited,,204.089,204.829,0.740
042 - CIBC PLot - 2 crows - Baited,,205.832,206.586,0.754
042 - CIBC PLot - 2 crows - Baited,,207.331,208.828,1.497
042 - CIBC PLot - 2 crows - Baited,,209.329,210.328,0.999
042 - CIBC PLot - 2 crows - Baited,,211.09,212.329,1.239
042 - CIBC PLot - 2 crows - Baited,,212.83,213.591,0.761
042 - CIBC PLot - 2 crows - Baited,,214.59,215.83,1.240
042 - CIBC PLot - 2 crows - Baited,,217.089,217.329,0.240
