Observation id,Comment,Start time,Stop time,Duration (s)
026 - FVM - 2 crows - Baited,,32.669,34.165,1.496
026 - FVM - 2 crows - Baited,,35.942,36.44,0.498
026 - FVM - 2 crows - Baited,,44.694,45.451,0.757
026 - FVM - 2 crows - Baited,,66.95,67.7,0.750
026 - FVM - 2 crows - Baited,,89.464,89.723,0.259
026 - FVM - 2 crows - Baited,,113.728,114.994,1.266
026 - FVM - 2 crows - Baited,,120.754,122.086,1.332
026 - FVM - 2 crows - Baited,,124.254,126.755,2.501
026 - FVM - 2 crows - Baited,,134.762,135.528,0.766
026 - FVM - 2 crows - Baited,,147.524,148.518,0.994
