Observation id,Comment,Start time,Stop time,Duration (s)
042 - CIBC PLot - 2 crows - Baited,,227.119,230.618,3.499
042 - CIBC PLot - 2 crows - Baited,,233.115,234.355,1.240
042 - CIBC PLot - 2 crows - Baited,,235.859,238.616,2.757
042 - CIBC PLot - 2 crows - Baited,,240.619,240.858,0.239
042 - CIBC PLot - 2 crows - Baited,,242.118,244.865,2.747
042 - CIBC PLot - 2 crows - Baited,,249.355,250.882,1.527
042 - CIBC PLot - 2 crows - Baited,,252.133,255.887,3.754
042 - CIBC PLot - 2 crows - Baited,,257.89,259.141,1.251
042 - CIBC PLot - 2 crows - Baited,,259.643,260.657,1.014
042 - CIBC PLot - 2 crows - Baited,,262.894,265.65,2.756
042 - CIBC PLot - 2 crows - Baited,,267.396,269.156,1.760
042 - CIBC PLot - 2 crows - Baited,,269.896,270.65,0.754
