Observation id,Comment,Start time,Stop time,Duration (s)
041 - FVM - 7 crows - Baited,,0.0,1.176,1.176
041 - FVM - 7 crows - Baited,,2.413,4.155,1.742
041 - FVM - 7 crows - Baited,,4.92,5.931,1.011
041 - FVM - 7 crows - Baited,,6.911,8.154,1.243
041 - FVM - 7 crows - Baited,,10.425,11.151,0.726
041 - FVM - 7 crows - Baited,,11.413,11.659,0.246
041 - FVM - 7 crows - Baited,,13.661,14.913,1.252
041 - FVM - 7 crows - Baited,,15.911,17.65,1.739
041 - FVM - 7 crows - Baited,,23.65,25.651,2.001
041 - FVM - 7 crows - Baited,,26.658,28.154,1.496
041 - FVM - 7 crows - Baited,,30.919,33.157,2.238
041 - FVM - 7 crows - Baited,,33.92,34.659,0.739
041 - FVM - 7 crows - Baited,,35.663,36.911,1.248
041 - FVM - 7 crows - Baited,,38.154,38.412,0.258
041 - FVM - 7 crows - Baited,,43.411,45.154,1.743
041 - FVM - 7 crows - Baited,,46.925,50.417,3.492
041 - FVM - 7 crows - Baited,,51.16,52.407,1.247
041 - FVM - 7 crows - Baited,,55.914,58.154,2.240
041 - FVM - 7 crows - Baited,,66.657,70.656,3.999
041 - FVM - 7 crows - Baited,,71.156,73.412,2.256
041 - FVM - 7 crows - Baited,,74.431,75.664,1.233
041 - FVM - 7 crows - Baited,,76.917,80.156,3.239
041 - FVM - 7 crows - Baited,,80.411,82.672,2.261
041 - FVM - 7 crows - Baited,,88.915,90.654,1.739
041 - FVM - 7 crows - Baited,,92.155,94.418,2.263
041 - FVM - 7 crows - Baited,,94.98,97.228,2.248
041 - FVM - 7 crows - Baited,,106.497,108.511,2.014
041 - FVM - 7 crows - Baited,,109.491,112.49,2.999
041 - FVM - 7 crows - Baited,,113.491,115.732,2.241
041 - FVM - 7 crows - Baited,,117.991,118.988,0.997
041 - FVM - 7 crows - Baited,,124.734,126.492,1.758
041 - FVM - 7 crows - Baited,,126.986,128.492,1.506
041 - FVM - 7 crows - Baited,,145.278,150.043,4.765
041 - FVM - 7 crows - Baited,,151.54,156.042,4.502
041 - FVM - 7 crows - Baited,,159.284,161.04,1.756
041 - FVM - 7 crows - Baited,,162.041,163.789,1.748
041 - FVM - 7 crows - Baited,,175.105,176.37,1.265
041 - FVM - 7 crows - Baited,,182.855,185.104,2.249
041 - FVM - 7 crows - Baited,,185.605,187.606,2.001
041 - FVM - 7 crows - Baited,,189.357,191.109,1.752
041 - FVM - 7 crows - Baited,,192.366,194.609,2.243
041 - FVM - 7 crows - Baited,,201.11,202.115,1.005
041 - FVM - 7 crows - Baited,,259.611,262.613,3.002
041 - FVM - 7 crows - Baited,,263.611,264.108,0.497
041 - FVM - 7 crows - Baited,,265.111,268.611,3.500
041 - FVM - 7 crows - Baited,,272.61,280.113,7.503
041 - FVM - 7 crows - Baited,,280.366,291.11,10.744
041 - FVM - 7 crows - Baited,,293.111,299.866,6.755
041 - FVM - 7 crows - Baited,,305.864,308.367,2.503
041 - FVM - 7 crows - Baited,,308.617,309.366,0.749
041 - FVM - 7 crows - Baited,,310.112,312.111,1.999
041 - FVM - 7 crows - Baited,,312.363,314.366,2.003
041 - FVM - 7 crows - Baited,,314.623,316.109,1.486
041 - FVM - 7 crows - Baited,,318.367,321.109,2.742
041 - FVM - 7 crows - Baited,,321.87,322.612,0.742
041 - FVM - 7 crows - Baited,,323.111,323.868,0.757
041 - FVM - 7 crows - Baited,,326.112,327.367,1.255
041 - FVM - 7 crows - Baited,,327.865,329.866,2.001
041 - FVM - 7 crows - Baited,,332.11,334.366,2.256
041 - FVM - 7 crows - Baited,,334.367,341.616,7.249
041 - FVM - 7 crows - Baited,,342.111,345.11,2.999
041 - FVM - 7 crows - Baited,,346.114,347.365,1.251
041 - FVM - 7 crows - Baited,,359.612,365.565,5.953
041 - FVM - 7 crows - Baited,,366.558,368.057,1.499
041 - FVM - 7 crows - Baited,,370.059,371.063,1.004
041 - FVM - 7 crows - Baited,,371.306,371.805,0.499
041 - FVM - 7 crows - Baited,,372.061,373.064,1.003
041 - FVM - 7 crows - Baited,,375.804,376.56,0.756
041 - FVM - 7 crows - Baited,,377.062,377.803,0.741
041 - FVM - 7 crows - Baited,,378.306,384.805,6.499
041 - FVM - 7 crows - Baited,,385.805,387.306,1.501
041 - FVM - 7 crows - Baited,,388.062,388.562,0.500
041 - FVM - 7 crows - Baited,,389.566,399.336,9.770
041 - FVM - 7 crows - Baited,,399.59,401.092,1.502
041 - FVM - 7 crows - Baited,,401.835,404.333,2.498
041 - FVM - 7 crows - Baited,,405.598,408.092,2.494
041 - FVM - 7 crows - Baited,,408.594,412.336,3.742
041 - FVM - 7 crows - Baited,,413.337,418.332,4.995
041 - FVM - 7 crows - Baited,,418.833,420.097,1.264
041 - FVM - 7 crows - Baited,,420.339,423.836,3.497
