Observation id,Comment,Start time,Stop time,Duration (s)
036 - FVM - 2 crows - Baited,,771.156,771.903,0.747
036 - FVM - 2 crows - Baited,,771.904,774.164,2.260
036 - FVM - 2 crows - Baited,,778.166,781.408,3.242
036 - FVM - 2 crows - Baited,,794.926,796.432,1.506
036 - FVM - 2 crows - Baited,,796.433,796.692,0.259
036 - FVM - 2 crows - Baited,,796.693,797.189,0.496
036 - FVM - 2 crows - Baited,,806.438,807.437,0.999
036 - FVM - 2 crows - Baited,,808.191,812.703,4.512
036 - FVM - 2 crows - Baited,,818.446,825.708,7.262
036 - FVM - 2 crows - Baited,,833.462,834.966,1.504
036 - FVM - 2 crows - Baited,,842.472,843.225,0.753
036 - FVM - 2 crows - Baited,,1023.406,1025.654,2.248
036 - FVM - 2 crows - Baited,,1026.155,1028.04,1.885
036 - FVM - 2 crows - Baited,,1055.661,1059.158,3.497
036 - FVM - 2 crows - Baited,,1067.698,1068.461,0.763
036 - FVM - 2 crows - Baited,,1083.718,1085.716,1.998
036 - FVM - 2 crows - Baited,,1087.214,1087.97,0.756
036 - FVM - 2 crows - Baited,,1088.725,1089.478,0.753
