Observation id,Comment,Start time,Stop time,Duration (s)
040 - Dairy Queen PLot - 3 crows - Baited,,105.738,107.239,1.501
040 - Dairy Queen PLot - 3 crows - Baited,,109.002,110.503,1.501
040 - Dairy Queen PLot - 3 crows - Baited,,111.004,113.502,2.498
040 - Dairy Queen PLot - 3 crows - Baited,,141.036,142.037,1.001
040 - Dairy Queen PLot - 3 crows - Baited,,146.775,148.535,1.760
040 - Dairy Queen PLot - 3 crows - Baited,,150.277,150.774,0.497
040 - Dairy Queen PLot - 3 crows - Baited,,158.032,159.278,1.246
040 - Dairy Queen PLot - 3 crows - Baited,,163.537,164.036,0.499
040 - Dairy Queen PLot - 3 crows - Baited,,165.776,166.277,0.501
040 - Dairy Queen PLot - 3 crows - Baited,,167.776,170.033,2.257
040 - Dairy Queen PLot - 3 crows - Baited,,171.775,173.037,1.262
040 - Dairy Queen PLot - 3 crows - Baited,,174.037,175.278,1.241
040 - Dairy Queen PLot - 3 crows - Baited,,181.563,184.065,2.502
040 - Dairy Queen PLot - 3 crows - Baited,,205.335,206.334,0.999
040 - Dairy Queen PLot - 3 crows - Baited,,208.085,208.334,0.249
040 - Dairy Queen PLot - 3 crows - Baited,,211.593,212.336,0.743
040 - Dairy Queen PLot - 3 crows - Baited,,215.1,215.599,0.499
040 - Dairy Queen PLot - 3 crows - Baited,,216.339,217.097,0.758
040 - Dairy Queen PLot - 3 crows - Baited,,218.839,219.339,0.500
040 - Dairy Queen PLot - 3 crows - Baited,,222.096,223.336,1.240
040 - Dairy Queen PLot - 3 crows - Baited,,223.838,229.097,5.259
040 - Dairy Queen PLot - 3 crows - Baited,,230.096,230.838,0.742
040 - Dairy Queen PLot - 3 crows - Baited,,232.099,233.097,0.998
040 - Dairy Queen PLot - 3 crows - Baited,,235.098,236.344,1.246
040 - Dairy Queen PLot - 3 crows - Baited,,241.34,241.598,0.258
040 - Dairy Queen PLot - 3 crows - Baited,,249.634,251.382,1.748
040 - Dairy Queen PLot - 3 crows - Baited,,251.886,253.146,1.260
040 - Dairy Queen PLot - 3 crows - Baited,,254.385,255.391,1.006
040 - Dairy Queen PLot - 3 crows - Baited,,257.639,260.389,2.750
040 - Dairy Queen PLot - 3 crows - Baited,,260.89,261.673,0.783
040 - Dairy Queen PLot - 3 crows - Baited,,263.139,264.888,1.749
040 - Dairy Queen PLot - 3 crows - Baited,,365.249,366.772,1.523
040 - Dairy Queen PLot - 3 crows - Baited,,370.775,371.271,0.496
040 - Dairy Queen PLot - 3 crows - Baited,,372.999,373.499,0.500
040 - Dairy Queen PLot - 3 crows - Baited,,378.004,378.502,0.498
040 - Dairy Queen PLot - 3 crows - Baited,,380.257,381.001,0.744
