Observation id,Comment,Start time,Stop time,Duration (s)
037-2 - Dairy Queen PLot - 7 crows - Baited,,94.728,96.73,2.002
037-2 - Dairy Queen PLot - 7 crows - Baited,,99.734,101.233,1.499
037-2 - Dairy Queen PLot - 7 crows - Baited,,102.506,103.736,1.230
037-2 - Dairy Queen PLot - 7 crows - Baited,,111.738,112.24,0.502
037-2 - Dairy Queen PLot - 7 crows - Baited,,113.006,113.236,0.230
037-2 - Dairy Queen PLot - 7 crows - Baited,,115.238,116.497,1.259
037-2 - Dairy Queen PLot - 7 crows - Baited,,117.239,117.495,0.256
037-2 - Dairy Queen PLot - 7 crows - Baited,,118.24,118.491,0.251
037-2 - Dairy Queen PLot - 7 crows - Baited,,119.235,119.494,0.259
037-2 - Dairy Queen PLot - 7 crows - Baited,,120.739,121.235,0.496
037-2 - Dairy Queen PLot - 7 crows - Baited,,122.497,122.737,0.240
037-2 - Dairy Queen PLot - 7 crows - Baited,,123.507,123.994,0.487
037-2 - Dairy Queen PLot - 7 crows - Baited,,127.257,128.258,1.001
037-2 - Dairy Queen PLot - 7 crows - Baited,,134.261,134.757,0.496
037-2 - Dairy Queen PLot - 7 crows - Baited,,135.521,139.261,3.740
037-2 - Dairy Queen PLot - 7 crows - Baited,,161.036,179.535,18.499
037-2 - Dairy Queen PLot - 7 crows - Baited,,183.535,190.534,6.999
037-2 - Dairy Queen PLot - 7 crows - Baited,,196.778,197.531,0.753
037-2 - Dairy Queen PLot - 7 crows - Baited,,241.623,241.783,0.160
037-2 - Dairy Queen PLot - 7 crows - Baited,,266.141,266.893,0.752
037-2 - Dairy Queen PLot - 7 crows - Baited,,271.196,271.641,0.445
037-2 - Dairy Queen PLot - 7 crows - Baited,,272.643,273.641,0.998
037-2 - Dairy Queen PLot - 7 crows - Baited,,275.892,276.391,0.499
037-2 - Dairy Queen PLot - 7 crows - Baited,,294.201,294.661,0.460
037-2 - Dairy Queen PLot - 7 crows - Baited,,297.411,297.91,0.499
037-2 - Dairy Queen PLot - 7 crows - Baited,,300.412,300.91,0.498
037-2 - Dairy Queen PLot - 7 crows - Baited,,301.912,302.409,0.497
037-2 - Dairy Queen PLot - 7 crows - Baited,,303.179,305.172,1.993
037-2 - Dairy Queen PLot - 7 crows - Baited,,306.912,308.914,2.002
037-2 - Dairy Queen PLot - 7 crows - Baited,,310.913,311.415,0.502
037-2 - Dairy Queen PLot - 7 crows - Baited,,312.914,313.418,0.504
037-2 - Dairy Queen PLot - 7 crows - Baited,,316.917,317.174,0.257
037-2 - Dairy Queen PLot - 7 crows - Baited,,320.175,321.411,1.236
037-2 - Dairy Queen PLot - 7 crows - Baited,,325.209,328.96,3.751
037-2 - Dairy Queen PLot - 7 crows - Baited,,333.466,333.721,0.255
037-2 - Dairy Queen PLot - 7 crows - Baited,,334.966,335.466,0.500
037-2 - Dairy Queen PLot - 7 crows - Baited,,336.729,337.227,0.498
037-2 - Dairy Queen PLot - 7 crows - Baited,,382.744,385.485,2.741
037-2 - Dairy Queen PLot - 7 crows - Baited,,390.743,391.741,0.998
