Observation id,Comment,Start time,Stop time,Duration (s)
037-2 - Dairy Queen PLot - 7 crows - Baited,,57.439,58.953,1.514
037-2 - Dairy Queen PLot - 7 crows - Baited,,60.951,61.692,0.741
037-2 - Dairy Queen PLot - 7 crows - Baited,,62.954,63.952,0.998
037-2 - Dairy Queen PLot - 7 crows - Baited,,64.952,65.694,0.742
037-2 - Dairy Queen PLot - 7 crows - Baited,,69.694,73.693,3.999
037-2 - Dairy Queen PLot - 7 crows - Baited,,77.952,79.194,1.242
037-2 - Dairy Queen PLot - 7 crows - Baited,,82.694,83.451,0.757
037-2 - Dairy Queen PLot - 7 crows - Baited,,84.695,85.193,0.498
037-2 - Dairy Queen PLot - 7 crows - Baited,,88.193,90.46,2.267
037-2 - Dairy Queen PLot - 7 crows - Baited,,91.456,91.695,0.239
037-2 - Dairy Queen PLot - 7 crows - Baited,,92.692,93.948,1.256
037-2 - Dairy Queen PLot - 7 crows - Baited,,96.495,104.232,7.737
037-2 - Dairy Queen PLot - 7 crows - Baited,,104.992,106.739,1.747
037-2 - Dairy Queen PLot - 7 crows - Baited,,112.988,116.994,4.006
037-2 - Dairy Queen PLot - 7 crows - Baited,,117.995,118.745,0.750
037-2 - Dairy Queen PLot - 7 crows - Baited,,121.746,121.994,0.248
037-2 - Dairy Queen PLot - 7 crows - Baited,,123.512,124.002,0.490
037-2 - Dairy Queen PLot - 7 crows - Baited,,124.746,125.507,0.761
037-2 - Dairy Queen PLot - 7 crows - Baited,,127.245,127.506,0.261
037-2 - Dairy Queen PLot - 7 crows - Baited,,128.507,131.01,2.503
037-2 - Dairy Queen PLot - 7 crows - Baited,,139.511,141.268,1.757
037-2 - Dairy Queen PLot - 7 crows - Baited,,146.766,147.263,0.497
037-2 - Dairy Queen PLot - 7 crows - Baited,,148.767,150.02,1.253
037-2 - Dairy Queen PLot - 7 crows - Baited,,153.021,153.762,0.741
037-2 - Dairy Queen PLot - 7 crows - Baited,,156.267,156.525,0.258
037-2 - Dairy Queen PLot - 7 crows - Baited,,157.763,158.022,0.259
037-2 - Dairy Queen PLot - 7 crows - Baited,,158.525,158.763,0.238
037-2 - Dairy Queen PLot - 7 crows - Baited,,160.267,162.766,2.499
037-2 - Dairy Queen PLot - 7 crows - Baited,,163.767,164.265,0.498
037-2 - Dairy Queen PLot - 7 crows - Baited,,167.525,170.022,2.497
037-2 - Dairy Queen PLot - 7 crows - Baited,,170.765,175.267,4.502
037-2 - Dairy Queen PLot - 7 crows - Baited,,175.768,178.766,2.998
037-2 - Dairy Queen PLot - 7 crows - Baited,,179.521,198.944,19.423
