Observation id,Comment,Start time,Stop time,Duration (s)
029 - FVM - 2 crows - Baited,,315.7,316.448,0.748
029 - FVM - 2 crows - Baited,,317.199,318.948,1.749
029 - FVM - 2 crows - Baited,,319.449,320.7,1.251
029 - FVM - 2 crows - Baited,,322.241,322.956,0.715
029 - FVM - 2 crows - Baited,,324.209,325.459,1.250
029 - FVM - 2 crows - Baited,,326.276,326.955,0.679
029 - FVM - 2 crows - Baited,,327.778,329.456,1.678
029 - FVM - 2 crows - Baited,,329.782,330.458,0.676
029 - FVM - 2 crows - Baited,,331.31,332.458,1.148
029 - FVM - 2 crows - Baited,,333.458,334.458,1.000
029 - FVM - 2 crows - Baited,,335.206,337.21,2.004
029 - FVM - 2 crows - Baited,,339.709,340.458,0.749
029 - FVM - 2 crows - Baited,,343.724,345.476,1.752
029 - FVM - 2 crows - Baited,,348.476,349.973,1.497
029 - FVM - 2 crows - Baited,,354.476,355.227,0.751
