Observation id,Comment,Start time,Stop time,Duration (s)
035 - Charles Ansell Park - 3 crows - No Bait,,3.902,4.649,0.747
035 - Charles Ansell Park - 3 crows - No Bait,,5.901,6.401,0.500
035 - Charles Ansell Park - 3 crows - No Bait,,7.65,8.649,0.999
035 - Charles Ansell Park - 3 crows - No Bait,,8.935,9.651,0.716
035 - Charles Ansell Park - 3 crows - No Bait,,193.825,194.824,0.999
035 - Charles Ansell Park - 3 crows - No Bait,,195.094,196.599,1.505
035 - Charles Ansell Park - 3 crows - No Bait,,197.829,199.328,1.499
035 - Charles Ansell Park - 3 crows - No Bait,,201.58,203.103,1.523
035 - Charles Ansell Park - 3 crows - No Bait,,204.097,205.096,0.999
035 - Charles Ansell Park - 3 crows - No Bait,,209.616,210.842,1.226
035 - Charles Ansell Park - 3 crows - No Bait,,305.936,307.938,2.002
035 - Charles Ansell Park - 3 crows - No Bait,,308.94,310.199,1.259
