Observation id,Comment,Start time,Stop time,Duration (s)
038-2 - Dairy Queen PLot - 7 crows - Baited,,11.913,12.158,0.245
038-2 - Dairy Queen PLot - 7 crows - Baited,,41.415,41.676,0.261
038-2 - Dairy Queen PLot - 7 crows - Baited,,45.175,47.672,2.497
038-2 - Dairy Queen PLot - 7 crows - Baited,,47.939,50.938,2.999
038-2 - Dairy Queen PLot - 7 crows - Baited,,52.676,55.178,2.502
038-2 - Dairy Queen PLot - 7 crows - Baited,,55.437,57.437,2.000
038-2 - Dairy Queen PLot - 7 crows - Baited,,58.437,61.175,2.738
038-2 - Dairy Queen PLot - 7 crows - Baited,,61.44,64.435,2.995
038-2 - Dairy Queen PLot - 7 crows - Baited,,66.94,68.675,1.735
038-2 - Dairy Queen PLot - 7 crows - Baited,,72.68,75.678,2.998
038-2 - Dairy Queen PLot - 7 crows - Baited,,99.178,100.177,0.999
038-2 - Dairy Queen PLot - 7 crows - Baited,,104.436,106.175,1.739
038-2 - Dairy Queen PLot - 7 crows - Baited,,107.437,112.181,4.744
038-2 - Dairy Queen PLot - 7 crows - Baited,,112.939,116.674,3.735
038-2 - Dairy Queen PLot - 7 crows - Baited,,117.433,118.439,1.006
038-2 - Dairy Queen PLot - 7 crows - Baited,,119.176,121.434,2.258
038-2 - Dairy Queen PLot - 7 crows - Baited,,121.677,123.675,1.998
038-2 - Dairy Queen PLot - 7 crows - Baited,,124.179,125.178,0.999
038-2 - Dairy Queen PLot - 7 crows - Baited,,126.934,128.437,1.503
038-2 - Dairy Queen PLot - 7 crows - Baited,,132.438,134.678,2.240
038-2 - Dairy Queen PLot - 7 crows - Baited,,144.678,147.179,2.501
038-2 - Dairy Queen PLot - 7 crows - Baited,,152.178,152.676,0.498
038-2 - Dairy Queen PLot - 7 crows - Baited,,152.934,153.678,0.744
038-2 - Dairy Queen PLot - 7 crows - Baited,,154.939,156.538,1.599
038-2 - Dairy Queen PLot - 7 crows - Baited,,159.04,163.288,4.248
038-2 - Dairy Queen PLot - 7 crows - Baited,,165.051,168.059,3.008
038-2 - Dairy Queen PLot - 7 crows - Baited,,168.553,171.552,2.999
038-2 - Dairy Queen PLot - 7 crows - Baited,,172.292,174.794,2.502
038-2 - Dairy Queen PLot - 7 crows - Baited,,177.056,177.291,0.235
