Observation id,Comment,Start time,Stop time,Duration (s)
040 - Dairy Queen PLot - 3 crows - Baited,,144.539,146.774,2.235
040 - Dairy Queen PLot - 3 crows - Baited,,148.536,150.276,1.740
040 - Dairy Queen PLot - 3 crows - Baited,,150.775,152.039,1.264
040 - Dairy Queen PLot - 3 crows - Baited,,154.535,158.031,3.496
040 - Dairy Queen PLot - 3 crows - Baited,,159.279,163.536,4.257
040 - Dairy Queen PLot - 3 crows - Baited,,164.037,165.775,1.738
040 - Dairy Queen PLot - 3 crows - Baited,,166.278,167.775,1.497
040 - Dairy Queen PLot - 3 crows - Baited,,170.034,171.774,1.740
040 - Dairy Queen PLot - 3 crows - Baited,,173.038,174.036,0.998
040 - Dairy Queen PLot - 3 crows - Baited,,209.344,211.592,2.248
040 - Dairy Queen PLot - 3 crows - Baited,,212.337,215.099,2.762
040 - Dairy Queen PLot - 3 crows - Baited,,215.6,216.338,0.738
040 - Dairy Queen PLot - 3 crows - Baited,,217.098,218.838,1.740
040 - Dairy Queen PLot - 3 crows - Baited,,219.34,222.095,2.755
040 - Dairy Queen PLot - 3 crows - Baited,,223.337,223.837,0.500
040 - Dairy Queen PLot - 3 crows - Baited,,229.098,230.095,0.997
040 - Dairy Queen PLot - 3 crows - Baited,,230.839,232.098,1.259
040 - Dairy Queen PLot - 3 crows - Baited,,233.838,235.097,1.259
040 - Dairy Queen PLot - 3 crows - Baited,,240.339,241.339,1.000
040 - Dairy Queen PLot - 3 crows - Baited,,248.596,249.633,1.037
040 - Dairy Queen PLot - 3 crows - Baited,,251.383,251.885,0.502
040 - Dairy Queen PLot - 3 crows - Baited,,253.147,254.384,1.237
040 - Dairy Queen PLot - 3 crows - Baited,,260.39,260.889,0.499
040 - Dairy Queen PLot - 3 crows - Baited,,261.674,263.138,1.464
040 - Dairy Queen PLot - 3 crows - Baited,,360.664,365.248,4.584
040 - Dairy Queen PLot - 3 crows - Baited,,366.773,370.774,4.001
040 - Dairy Queen PLot - 3 crows - Baited,,371.272,372.998,1.726
040 - Dairy Queen PLot - 3 crows - Baited,,373.5,378.003,4.503
040 - Dairy Queen PLot - 3 crows - Baited,,378.503,380.256,1.753
