Observation id,Comment,Start time,Stop time,Duration (s)
038 - Landcaster Park - 3 crows - No Bait,,43.156,44.41,1.254
038 - Landcaster Park - 3 crows - No Bait,,53.915,58.417,4.502
038 - Landcaster Park - 3 crows - No Bait,,95.656,96.158,0.502
038 - Landcaster Park - 3 crows - No Bait,,97.159,97.912,0.753
038 - Landcaster Park - 3 crows - No Bait,,104.912,105.154,0.242
038 - Landcaster Park - 3 crows - No Bait,,108.414,109.913,1.499
038 - Landcaster Park - 3 crows - No Bait,,113.921,114.66,0.739
038 - Landcaster Park - 3 crows - No Bait,,130.263,131.028,0.765
038 - Landcaster Park - 3 crows - No Bait,,163.773,165.767,1.994
038 - Landcaster Park - 3 crows - No Bait,,183.803,184.804,1.001
038 - Landcaster Park - 3 crows - No Bait,,196.068,199.559,3.491
038 - Landcaster Park - 3 crows - No Bait,,215.559,216.806,1.247
