Observation id,Comment,Start time,Stop time,Duration (s)
037-2 - Dairy Queen PLot - 7 crows - Baited,,128.531,130.511,1.980
037-2 - Dairy Queen PLot - 7 crows - Baited,,133.264,133.766,0.502
037-2 - Dairy Queen PLot - 7 crows - Baited,,134.523,135.023,0.500
037-2 - Dairy Queen PLot - 7 crows - Baited,,136.263,136.763,0.500
037-2 - Dairy Queen PLot - 7 crows - Baited,,138.265,140.023,1.758
037-2 - Dairy Queen PLot - 7 crows - Baited,,140.767,141.266,0.499
037-2 - Dairy Queen PLot - 7 crows - Baited,,143.022,145.033,2.011
037-2 - Dairy Queen PLot - 7 crows - Baited,,146.276,149.78,3.504
037-2 - Dairy Queen PLot - 7 crows - Baited,,152.039,157.038,4.999
037-2 - Dairy Queen PLot - 7 crows - Baited,,157.537,158.539,1.002
037-2 - Dairy Queen PLot - 7 crows - Baited,,159.537,160.281,0.744
037-2 - Dairy Queen PLot - 7 crows - Baited,,162.537,163.537,1.000
037-2 - Dairy Queen PLot - 7 crows - Baited,,167.779,168.538,0.759
037-2 - Dairy Queen PLot - 7 crows - Baited,,170.04,171.039,0.999
037-2 - Dairy Queen PLot - 7 crows - Baited,,172.543,173.038,0.495
037-2 - Dairy Queen PLot - 7 crows - Baited,,175.282,179.781,4.499
037-2 - Dairy Queen PLot - 7 crows - Baited,,183.04,183.538,0.498
037-2 - Dairy Queen PLot - 7 crows - Baited,,185.281,185.539,0.258
037-2 - Dairy Queen PLot - 7 crows - Baited,,187.539,188.037,0.498
037-2 - Dairy Queen PLot - 7 crows - Baited,,189.538,190.04,0.502
037-2 - Dairy Queen PLot - 7 crows - Baited,,192.543,192.781,0.238
037-2 - Dairy Queen PLot - 7 crows - Baited,,196.038,196.78,0.742
