Observation id,Comment,Start time,Stop time,Duration (s)
041 - FVM - 7 crows - Baited,,62.203,63.448,1.245
041 - FVM - 7 crows - Baited,,67.2,68.197,0.997
041 - FVM - 7 crows - Baited,,71.698,73.197,1.499
041 - FVM - 7 crows - Baited,,74.698,75.456,0.758
041 - FVM - 7 crows - Baited,,76.698,84.205,7.507
041 - FVM - 7 crows - Baited,,91.198,94.697,3.499
041 - FVM - 7 crows - Baited,,97.695,98.701,1.006
041 - FVM - 7 crows - Baited,,101.457,105.697,4.240
041 - FVM - 7 crows - Baited,,107.699,108.699,1.000
041 - FVM - 7 crows - Baited,,112.955,114.697,1.742
041 - FVM - 7 crows - Baited,,115.698,117.698,2.000
041 - FVM - 7 crows - Baited,,119.699,124.698,4.999
041 - FVM - 7 crows - Baited,,125.957,126.699,0.742
041 - FVM - 7 crows - Baited,,128.455,128.95,0.495
041 - FVM - 7 crows - Baited,,131.454,131.954,0.500
041 - FVM - 7 crows - Baited,,137.018,137.765,0.747
041 - FVM - 7 crows - Baited,,141.268,141.768,0.500
041 - FVM - 7 crows - Baited,,144.53,147.77,3.240
041 - FVM - 7 crows - Baited,,148.531,150.527,1.996
041 - FVM - 7 crows - Baited,,152.772,153.535,0.763
041 - FVM - 7 crows - Baited,,154.773,155.77,0.997
041 - FVM - 7 crows - Baited,,164.276,165.029,0.753
041 - FVM - 7 crows - Baited,,166.622,176.124,9.502
041 - FVM - 7 crows - Baited,,180.127,182.382,2.255
041 - FVM - 7 crows - Baited,,184.883,186.128,1.245
041 - FVM - 7 crows - Baited,,188.385,206.884,18.499
041 - FVM - 7 crows - Baited,,208.384,209.382,0.998
041 - FVM - 7 crows - Baited,,210.636,213.38,2.744
041 - FVM - 7 crows - Baited,,214.884,215.624,0.740
041 - FVM - 7 crows - Baited,,216.625,221.626,5.001
041 - FVM - 7 crows - Baited,,224.125,224.887,0.762
041 - FVM - 7 crows - Baited,,227.626,229.879,2.253
041 - FVM - 7 crows - Baited,,232.883,234.38,1.497
041 - FVM - 7 crows - Baited,,235.125,236.126,1.001
041 - FVM - 7 crows - Baited,,240.127,242.88,2.753
041 - FVM - 7 crows - Baited,,250.882,252.627,1.745
041 - FVM - 7 crows - Baited,,253.442,254.95,1.508
041 - FVM - 7 crows - Baited,,259.454,260.195,0.741
041 - FVM - 7 crows - Baited,,260.955,261.692,0.737
041 - FVM - 7 crows - Baited,,263.951,273.462,9.511
041 - FVM - 7 crows - Baited,,279.465,280.464,0.999
041 - FVM - 7 crows - Baited,,283.46,284.205,0.745
041 - FVM - 7 crows - Baited,,289.704,290.461,0.757
041 - FVM - 7 crows - Baited,,292.705,293.203,0.498
041 - FVM - 7 crows - Baited,,297.497,298.234,0.737
041 - FVM - 7 crows - Baited,,301.496,301.993,0.497
