Observation id,Comment,Start time,Stop time,Duration (s)
037-2 - Dairy Queen PLot - 7 crows - Baited,,47.68,49.18,1.500
037-2 - Dairy Queen PLot - 7 crows - Baited,,50.948,59.684,8.736
037-2 - Dairy Queen PLot - 7 crows - Baited,,70.961,77.702,6.741
037-2 - Dairy Queen PLot - 7 crows - Baited,,83.201,86.202,3.001
037-2 - Dairy Queen PLot - 7 crows - Baited,,93.203,94.704,1.501
037-2 - Dairy Queen PLot - 7 crows - Baited,,95.461,101.461,6.000
037-2 - Dairy Queen PLot - 7 crows - Baited,,106.966,107.704,0.738
037-2 - Dairy Queen PLot - 7 crows - Baited,,109.205,110.703,1.498
037-2 - Dairy Queen PLot - 7 crows - Baited,,111.704,114.964,3.260
037-2 - Dairy Queen PLot - 7 crows - Baited,,241.623,247.375,5.752
037-2 - Dairy Queen PLot - 7 crows - Baited,,257.642,258.388,0.746
037-2 - Dairy Queen PLot - 7 crows - Baited,,263.652,264.394,0.742
037-2 - Dairy Queen PLot - 7 crows - Baited,,265.392,266.651,1.259
037-2 - Dairy Queen PLot - 7 crows - Baited,,268.151,269.394,1.243
037-2 - Dairy Queen PLot - 7 crows - Baited,,270.652,270.896,0.244
037-2 - Dairy Queen PLot - 7 crows - Baited,,271.139,272.657,1.518
037-2 - Dairy Queen PLot - 7 crows - Baited,,273.15,273.65,0.500
037-2 - Dairy Queen PLot - 7 crows - Baited,,277.159,280.394,3.235
037-2 - Dairy Queen PLot - 7 crows - Baited,,281.647,282.894,1.247
037-2 - Dairy Queen PLot - 7 crows - Baited,,283.646,284.646,1.000
037-2 - Dairy Queen PLot - 7 crows - Baited,,285.892,287.397,1.505
037-2 - Dairy Queen PLot - 7 crows - Baited,,289.392,290.651,1.259
037-2 - Dairy Queen PLot - 7 crows - Baited,,301.893,302.392,0.499
