Observation id,Comment,Start time,Stop time,Duration (s)
045 - Ontario Esso - 5 crows - Baited,,700.08,700.332,0.252
045 - Ontario Esso - 5 crows - Baited,,831.213,832.211,0.998
045 - Ontario Esso - 5 crows - Baited,,833.25,833.461,0.211
045 - Ontario Esso - 5 crows - Baited,,835.244,837.464,2.220
045 - Ontario Esso - 5 crows - Baited,,838.967,840.966,1.999
045 - Ontario Esso - 5 crows - Baited,,841.466,841.964,0.498
045 - Ontario Esso - 5 crows - Baited,,842.966,843.464,0.498
045 - Ontario Esso - 5 crows - Baited,,844.228,844.975,0.747
045 - Ontario Esso - 5 crows - Baited,,845.479,845.742,0.263
045 - Ontario Esso - 5 crows - Baited,,846.98,851.479,4.499
045 - Ontario Esso - 5 crows - Baited,,852.979,853.741,0.762
045 - Ontario Esso - 5 crows - Baited,,854.478,855.741,1.263
045 - Ontario Esso - 5 crows - Baited,,857.741,857.979,0.238
045 - Ontario Esso - 5 crows - Baited,,859.979,860.741,0.762
