Observation id,Comment,Start time,Stop time,Duration (s)
041 - FVM - 7 crows - Baited,,243.923,244.425,0.502
041 - FVM - 7 crows - Baited,,246.43,246.923,0.493
041 - FVM - 7 crows - Baited,,248.67,250.423,1.753
041 - FVM - 7 crows - Baited,,251.169,252.168,0.999
041 - FVM - 7 crows - Baited,,252.67,253.666,0.996
041 - FVM - 7 crows - Baited,,254.17,255.169,0.999
041 - FVM - 7 crows - Baited,,257.95,258.954,1.004
041 - FVM - 7 crows - Baited,,261.952,262.456,0.504
041 - FVM - 7 crows - Baited,,265.197,265.952,0.755
041 - FVM - 7 crows - Baited,,271.952,272.45,0.498
041 - FVM - 7 crows - Baited,,274.212,274.711,0.499
041 - FVM - 7 crows - Baited,,277.211,277.968,0.757
041 - FVM - 7 crows - Baited,,281.212,282.208,0.996
041 - FVM - 7 crows - Baited,,288.71,289.212,0.502
041 - FVM - 7 crows - Baited,,290.709,291.968,1.259
041 - FVM - 7 crows - Baited,,295.968,297.211,1.243
041 - FVM - 7 crows - Baited,,299.972,300.968,0.996
041 - FVM - 7 crows - Baited,,303.212,304.21,0.998
041 - FVM - 7 crows - Baited,,305.969,306.468,0.499
041 - FVM - 7 crows - Baited,,308.968,309.211,0.243
041 - FVM - 7 crows - Baited,,310.711,311.211,0.500
041 - FVM - 7 crows - Baited,,312.21,312.709,0.499
041 - FVM - 7 crows - Baited,,314.971,316.71,1.739
041 - FVM - 7 crows - Baited,,319.711,320.964,1.253
041 - FVM - 7 crows - Baited,,321.967,325.965,3.998
041 - FVM - 7 crows - Baited,,327.213,329.21,1.997
041 - FVM - 7 crows - Baited,,330.211,331.211,1.000
041 - FVM - 7 crows - Baited,,336.466,336.966,0.500
041 - FVM - 7 crows - Baited,,341.968,342.464,0.496
041 - FVM - 7 crows - Baited,,348.964,360.212,11.248
041 - FVM - 7 crows - Baited,,371.713,372.211,0.498
041 - FVM - 7 crows - Baited,,378.212,378.47,0.258
041 - FVM - 7 crows - Baited,,382.713,383.212,0.499
041 - FVM - 7 crows - Baited,,388.464,390.21,1.746
041 - FVM - 7 crows - Baited,,392.711,393.71,0.999
041 - FVM - 7 crows - Baited,,396.212,396.712,0.500
041 - FVM - 7 crows - Baited,,400.713,400.966,0.253
041 - FVM - 7 crows - Baited,,402.466,403.211,0.745
041 - FVM - 7 crows - Baited,,407.212,407.465,0.253
041 - FVM - 7 crows - Baited,,413.847,414.847,1.000
041 - FVM - 7 crows - Baited,,417.35,417.848,0.498
041 - FVM - 7 crows - Baited,,420.108,420.605,0.497
041 - FVM - 7 crows - Baited,,421.604,422.346,0.742
041 - FVM - 7 crows - Baited,,428.108,428.851,0.743
041 - FVM - 7 crows - Baited,,430.107,431.85,1.743
041 - FVM - 7 crows - Baited,,440.607,441.602,0.995
041 - FVM - 7 crows - Baited,,444.602,445.102,0.500
041 - FVM - 7 crows - Baited,,447.106,448.103,0.997
041 - FVM - 7 crows - Baited,,448.851,451.39,2.539
041 - FVM - 7 crows - Baited,,453.147,453.889,0.742
041 - FVM - 7 crows - Baited,,454.147,455.389,1.242
041 - FVM - 7 crows - Baited,,459.888,462.65,2.762
