Observation id,Comment,Start time,Stop time,Duration (s)
037-2 - Dairy Queen PLot - 7 crows - Baited,,199.278,200.032,0.754
037-2 - Dairy Queen PLot - 7 crows - Baited,,202.278,204.536,2.258
037-2 - Dairy Queen PLot - 7 crows - Baited,,206.778,207.277,0.499
037-2 - Dairy Queen PLot - 7 crows - Baited,,208.281,210.278,1.997
037-2 - Dairy Queen PLot - 7 crows - Baited,,211.28,213.04,1.760
037-2 - Dairy Queen PLot - 7 crows - Baited,,215.034,215.279,0.245
037-2 - Dairy Queen PLot - 7 crows - Baited,,216.535,217.532,0.997
037-2 - Dairy Queen PLot - 7 crows - Baited,,222.533,224.279,1.746
037-2 - Dairy Queen PLot - 7 crows - Baited,,225.529,226.033,0.504
037-2 - Dairy Queen PLot - 7 crows - Baited,,227.034,227.276,0.242
037-2 - Dairy Queen PLot - 7 crows - Baited,,228.036,228.278,0.242
037-2 - Dairy Queen PLot - 7 crows - Baited,,230.28,231.779,1.499
037-2 - Dairy Queen PLot - 7 crows - Baited,,234.534,234.775,0.241
037-2 - Dairy Queen PLot - 7 crows - Baited,,236.037,237.029,0.992
037-2 - Dairy Queen PLot - 7 crows - Baited,,237.274,241.622,4.348
