Observation id,Comment,Start time,Stop time,Duration (s)
025 - FVM - 2 crows - Baited,,1206.94,1207.938,0.998
025 - FVM - 2 crows - Baited,,1213.963,1216.7,2.737
025 - FVM - 2 crows - Baited,,1217.451,1221.207,3.756
025 - FVM - 2 crows - Baited,,1221.208,1222.48,1.272
025 - FVM - 2 crows - Baited,,1223.489,1225.462,1.973
025 - FVM - 2 crows - Baited,,1226.21,1227.461,1.251
025 - FVM - 2 crows - Baited,,1229.962,1229.966,0.004
025 - FVM - 2 crows - Baited,,1232.215,1233.991,1.776
025 - FVM - 2 crows - Baited,,1234.991,1236.492,1.501
025 - FVM - 2 crows - Baited,,1237.994,1239.495,1.501
025 - FVM - 2 crows - Baited,,1241.487,1244.502,3.015
025 - FVM - 2 crows - Baited,,1247.003,1253.504,6.501
025 - FVM - 2 crows - Baited,,1253.996,1255.0,1.004
025 - FVM - 2 crows - Baited,,1256.502,1258.006,1.504
025 - FVM - 2 crows - Baited,,1258.742,1260.024,1.282
025 - FVM - 2 crows - Baited,,1509.267,1509.765,0.498
025 - FVM - 2 crows - Baited,,1514.275,1514.783,0.508
