Observation id,Comment,Start time,Stop time,Duration (s)
030 - FVM - 2 crows - Baited,,95.228,96.977,1.749
030 - FVM - 2 crows - Baited,,100.235,102.239,2.004
030 - FVM - 2 crows - Baited,,104.737,105.235,0.498
030 - FVM - 2 crows - Baited,,107.236,110.236,3.000
030 - FVM - 2 crows - Baited,,111.499,111.995,0.496
030 - FVM - 2 crows - Baited,,113.736,114.498,0.762
030 - FVM - 2 crows - Baited,,115.237,116.237,1.000
030 - FVM - 2 crows - Baited,,117.996,119.235,1.239
030 - FVM - 2 crows - Baited,,120.0,120.498,0.498
030 - FVM - 2 crows - Baited,,121.238,122.495,1.257
030 - FVM - 2 crows - Baited,,124.0,125.258,1.258
030 - FVM - 2 crows - Baited,,127.01,128.259,1.249
030 - FVM - 2 crows - Baited,,131.759,139.26,7.501
030 - FVM - 2 crows - Baited,,142.026,142.525,0.499
030 - FVM - 2 crows - Baited,,144.762,145.26,0.498
030 - FVM - 2 crows - Baited,,148.762,149.259,0.497
030 - FVM - 2 crows - Baited,,151.26,151.522,0.262
030 - FVM - 2 crows - Baited,,153.02,154.019,0.999
030 - FVM - 2 crows - Baited,,155.521,156.019,0.498
030 - FVM - 2 crows - Baited,,158.52,159.262,0.742
030 - FVM - 2 crows - Baited,,161.021,162.023,1.002
030 - FVM - 2 crows - Baited,,165.262,165.518,0.256
030 - FVM - 2 crows - Baited,,166.526,166.762,0.236
030 - FVM - 2 crows - Baited,,168.519,169.76,1.241
030 - FVM - 2 crows - Baited,,170.525,171.02,0.495
030 - FVM - 2 crows - Baited,,172.025,172.759,0.734
030 - FVM - 2 crows - Baited,,176.057,176.558,0.501
030 - FVM - 2 crows - Baited,,181.807,182.307,0.500
030 - FVM - 2 crows - Baited,,183.306,184.127,0.821
030 - FVM - 2 crows - Baited,,188.308,189.805,1.497
030 - FVM - 2 crows - Baited,,195.571,196.074,0.503
030 - FVM - 2 crows - Baited,,197.811,198.81,0.999
030 - FVM - 2 crows - Baited,,201.572,203.57,1.998
030 - FVM - 2 crows - Baited,,206.811,207.573,0.762
030 - FVM - 2 crows - Baited,,210.809,211.309,0.500
030 - FVM - 2 crows - Baited,,213.813,214.569,0.756
030 - FVM - 2 crows - Baited,,215.569,216.81,1.241
