Observation id,Comment,Start time,Stop time,Duration (s)
038-2 - Dairy Queen PLot - 7 crows - Baited,,106.981,107.231,0.250
038-2 - Dairy Queen PLot - 7 crows - Baited,,108.231,109.742,1.511
038-2 - Dairy Queen PLot - 7 crows - Baited,,109.994,110.997,1.003
038-2 - Dairy Queen PLot - 7 crows - Baited,,113.244,113.994,0.750
038-2 - Dairy Queen PLot - 7 crows - Baited,,116.495,117.245,0.750
038-2 - Dairy Queen PLot - 7 crows - Baited,,117.745,118.743,0.998
038-2 - Dairy Queen PLot - 7 crows - Baited,,119.245,119.993,0.748
038-2 - Dairy Queen PLot - 7 crows - Baited,,120.743,122.743,2.000
038-2 - Dairy Queen PLot - 7 crows - Baited,,126.244,127.009,0.765
038-2 - Dairy Queen PLot - 7 crows - Baited,,127.749,129.249,1.500
038-2 - Dairy Queen PLot - 7 crows - Baited,,130.505,133.01,2.505
038-2 - Dairy Queen PLot - 7 crows - Baited,,133.506,134.005,0.499
038-2 - Dairy Queen PLot - 7 crows - Baited,,136.247,137.008,0.761
038-2 - Dairy Queen PLot - 7 crows - Baited,,138.005,139.748,1.743
038-2 - Dairy Queen PLot - 7 crows - Baited,,141.248,142.002,0.754
038-2 - Dairy Queen PLot - 7 crows - Baited,,151.005,151.245,0.240
038-2 - Dairy Queen PLot - 7 crows - Baited,,154.004,155.245,1.241
