Observation id,Comment,Start time,Stop time,Duration (s)
038-2 - Dairy Queen PLot - 7 crows - Baited,,28.913,29.415,0.502
038-2 - Dairy Queen PLot - 7 crows - Baited,,98.732,99.994,1.262
038-2 - Dairy Queen PLot - 7 crows - Baited,,101.236,102.235,0.999
038-2 - Dairy Queen PLot - 7 crows - Baited,,102.996,105.999,3.003
038-2 - Dairy Queen PLot - 7 crows - Baited,,106.734,109.235,2.501
038-2 - Dairy Queen PLot - 7 crows - Baited,,109.735,110.492,0.757
038-2 - Dairy Queen PLot - 7 crows - Baited,,110.995,111.497,0.502
038-2 - Dairy Queen PLot - 7 crows - Baited,,111.734,114.494,2.760
038-2 - Dairy Queen PLot - 7 crows - Baited,,118.733,120.234,1.501
038-2 - Dairy Queen PLot - 7 crows - Baited,,121.495,122.496,1.001
038-2 - Dairy Queen PLot - 7 crows - Baited,,122.996,124.232,1.236
038-2 - Dairy Queen PLot - 7 crows - Baited,,124.494,126.996,2.502
038-2 - Dairy Queen PLot - 7 crows - Baited,,127.994,130.233,2.239
038-2 - Dairy Queen PLot - 7 crows - Baited,,265.391,268.89,3.499
038-2 - Dairy Queen PLot - 7 crows - Baited,,269.141,269.889,0.748
038-2 - Dairy Queen PLot - 7 crows - Baited,,270.65,272.653,2.003
038-2 - Dairy Queen PLot - 7 crows - Baited,,277.145,277.647,0.502
038-2 - Dairy Queen PLot - 7 crows - Baited,,281.893,286.14,4.247
038-2 - Dairy Queen PLot - 7 crows - Baited,,288.392,291.894,3.502
038-2 - Dairy Queen PLot - 7 crows - Baited,,292.154,293.39,1.236
038-2 - Dairy Queen PLot - 7 crows - Baited,,301.934,307.43,5.496
038-2 - Dairy Queen PLot - 7 crows - Baited,,308.685,310.692,2.007
038-2 - Dairy Queen PLot - 7 crows - Baited,,322.453,323.452,0.999
