Observation id,Comment,Start time,Stop time,Duration (s)
026 - FVM - 2 crows - Baited,,34.166,35.941,1.775
026 - FVM - 2 crows - Baited,,39.171,40.926,1.755
026 - FVM - 2 crows - Baited,,42.679,43.176,0.497
026 - FVM - 2 crows - Baited,,44.18,44.693,0.513
026 - FVM - 2 crows - Baited,,46.453,46.945,0.492
026 - FVM - 2 crows - Baited,,47.952,48.451,0.499
026 - FVM - 2 crows - Baited,,49.947,50.954,1.007
026 - FVM - 2 crows - Baited,,52.452,52.453,0.001
026 - FVM - 2 crows - Baited,,54.189,54.688,0.499
026 - FVM - 2 crows - Baited,,56.437,56.937,0.500
026 - FVM - 2 crows - Baited,,57.69,58.689,0.999
026 - FVM - 2 crows - Baited,,60.436,60.938,0.502
026 - FVM - 2 crows - Baited,,61.937,62.189,0.252
026 - FVM - 2 crows - Baited,,62.94,65.189,2.249
026 - FVM - 2 crows - Baited,,65.701,66.949,1.248
026 - FVM - 2 crows - Baited,,67.701,67.949,0.248
026 - FVM - 2 crows - Baited,,69.199,71.2,2.001
026 - FVM - 2 crows - Baited,,73.199,75.951,2.752
026 - FVM - 2 crows - Baited,,77.701,79.698,1.997
026 - FVM - 2 crows - Baited,,82.2,83.95,1.750
026 - FVM - 2 crows - Baited,,85.45,86.973,1.523
026 - FVM - 2 crows - Baited,,87.969,89.463,1.494
026 - FVM - 2 crows - Baited,,92.492,93.229,0.737
026 - FVM - 2 crows - Baited,,94.99,95.728,0.738
026 - FVM - 2 crows - Baited,,96.227,98.226,1.999
026 - FVM - 2 crows - Baited,,99.727,100.227,0.500
026 - FVM - 2 crows - Baited,,100.992,101.729,0.737
026 - FVM - 2 crows - Baited,,103.728,104.493,0.765
026 - FVM - 2 crows - Baited,,107.229,108.488,1.259
026 - FVM - 2 crows - Baited,,109.992,112.492,2.500
026 - FVM - 2 crows - Baited,,113.492,113.727,0.235
026 - FVM - 2 crows - Baited,,115.729,116.729,1.000
026 - FVM - 2 crows - Baited,,118.491,119.227,0.736
026 - FVM - 2 crows - Baited,,119.729,120.753,1.024
026 - FVM - 2 crows - Baited,,123.507,124.253,0.746
026 - FVM - 2 crows - Baited,,130.055,134.761,4.706
026 - FVM - 2 crows - Baited,,136.765,137.262,0.497
026 - FVM - 2 crows - Baited,,139.26,139.759,0.499
026 - FVM - 2 crows - Baited,,142.26,147.523,5.263
