Observation id,Comment,Start time,Stop time,Duration (s)
037-2 - Dairy Queen PLot - 7 crows - Baited,,198.945,199.277,0.332
037-2 - Dairy Queen PLot - 7 crows - Baited,,200.033,202.277,2.244
037-2 - Dairy Queen PLot - 7 crows - Baited,,204.537,206.777,2.240
037-2 - Dairy Queen PLot - 7 crows - Baited,,207.278,208.28,1.002
037-2 - Dairy Queen PLot - 7 crows - Baited,,210.279,211.279,1.000
037-2 - Dairy Queen PLot - 7 crows - Baited,,213.041,215.033,1.992
037-2 - Dairy Queen PLot - 7 crows - Baited,,215.28,216.534,1.254
037-2 - Dairy Queen PLot - 7 crows - Baited,,220.28,222.532,2.252
037-2 - Dairy Queen PLot - 7 crows - Baited,,224.28,225.528,1.248
037-2 - Dairy Queen PLot - 7 crows - Baited,,226.034,227.033,0.999
037-2 - Dairy Queen PLot - 7 crows - Baited,,227.277,228.035,0.758
037-2 - Dairy Queen PLot - 7 crows - Baited,,228.279,230.279,2.000
037-2 - Dairy Queen PLot - 7 crows - Baited,,231.78,234.533,2.753
037-2 - Dairy Queen PLot - 7 crows - Baited,,234.776,236.036,1.260
037-2 - Dairy Queen PLot - 7 crows - Baited,,237.03,237.273,0.243
