Observation id,Comment,Start time,Stop time,Duration (s)
036 - FVM - 2 crows - Baited,,774.914,775.907,0.993
036 - FVM - 2 crows - Baited,,783.664,785.164,1.500
036 - FVM - 2 crows - Baited,,785.407,787.169,1.762
036 - FVM - 2 crows - Baited,,788.42,790.683,2.263
036 - FVM - 2 crows - Baited,,834.967,837.967,3.000
036 - FVM - 2 crows - Baited,,838.228,841.732,3.504
036 - FVM - 2 crows - Baited,,1028.041,1029.405,1.364
036 - FVM - 2 crows - Baited,,1030.155,1032.154,1.999
036 - FVM - 2 crows - Baited,,1032.405,1033.905,1.500
036 - FVM - 2 crows - Baited,,1036.905,1039.154,2.249
036 - FVM - 2 crows - Baited,,1041.405,1042.655,1.250
036 - FVM - 2 crows - Baited,,1042.925,1047.42,4.495
036 - FVM - 2 crows - Baited,,1049.917,1050.66,0.743
036 - FVM - 2 crows - Baited,,1051.16,1051.659,0.499
036 - FVM - 2 crows - Baited,,1051.918,1052.917,0.999
036 - FVM - 2 crows - Baited,,1053.419,1055.159,1.740
036 - FVM - 2 crows - Baited,,1061.16,1061.943,0.783
036 - FVM - 2 crows - Baited,,1063.198,1064.204,1.006
036 - FVM - 2 crows - Baited,,1064.464,1065.955,1.491
036 - FVM - 2 crows - Baited,,1066.701,1067.456,0.755
036 - FVM - 2 crows - Baited,,1068.462,1069.462,1.000
036 - FVM - 2 crows - Baited,,1069.957,1070.454,0.497
036 - FVM - 2 crows - Baited,,1070.959,1073.197,2.238
036 - FVM - 2 crows - Baited,,1078.469,1081.219,2.750
036 - FVM - 2 crows - Baited,,1081.471,1082.713,1.242
036 - FVM - 2 crows - Baited,,1085.717,1087.213,1.496
