Observation id,Comment,Start time,Stop time,Duration (s)
041 - FVM - 7 crows - Baited,,0.0,2.4,2.400
041 - FVM - 7 crows - Baited,,3.947,6.638,2.691
041 - FVM - 7 crows - Baited,,9.643,11.895,2.252
041 - FVM - 7 crows - Baited,,12.395,12.641,0.246
041 - FVM - 7 crows - Baited,,13.642,15.395,1.753
041 - FVM - 7 crows - Baited,,15.896,17.14,1.244
041 - FVM - 7 crows - Baited,,17.897,19.142,1.245
041 - FVM - 7 crows - Baited,,21.14,23.641,2.501
041 - FVM - 7 crows - Baited,,24.397,27.9,3.503
041 - FVM - 7 crows - Baited,,29.898,31.146,1.248
041 - FVM - 7 crows - Baited,,31.402,32.14,0.738
041 - FVM - 7 crows - Baited,,33.899,35.402,1.503
041 - FVM - 7 crows - Baited,,36.401,38.396,1.995
041 - FVM - 7 crows - Baited,,43.144,43.676,0.532
041 - FVM - 7 crows - Baited,,44.934,46.438,1.504
041 - FVM - 7 crows - Baited,,47.439,49.682,2.243
041 - FVM - 7 crows - Baited,,51.182,54.181,2.999
041 - FVM - 7 crows - Baited,,67.181,74.436,7.255
041 - FVM - 7 crows - Baited,,74.681,81.937,7.256
041 - FVM - 7 crows - Baited,,82.443,85.18,2.737
041 - FVM - 7 crows - Baited,,86.937,87.439,0.502
041 - FVM - 7 crows - Baited,,92.182,92.936,0.754
041 - FVM - 7 crows - Baited,,95.183,95.436,0.253
041 - FVM - 7 crows - Baited,,100.438,102.681,2.243
041 - FVM - 7 crows - Baited,,106.436,108.434,1.998
041 - FVM - 7 crows - Baited,,108.937,110.181,1.244
041 - FVM - 7 crows - Baited,,110.436,111.679,1.243
041 - FVM - 7 crows - Baited,,112.179,114.936,2.757
041 - FVM - 7 crows - Baited,,115.682,118.433,2.751
041 - FVM - 7 crows - Baited,,120.181,122.436,2.255
041 - FVM - 7 crows - Baited,,135.435,139.434,3.999
041 - FVM - 7 crows - Baited,,141.68,142.933,1.253
041 - FVM - 7 crows - Baited,,147.182,148.436,1.254
041 - FVM - 7 crows - Baited,,149.684,151.681,1.997
041 - FVM - 7 crows - Baited,,152.181,156.439,4.258
041 - FVM - 7 crows - Baited,,156.682,158.934,2.252
041 - FVM - 7 crows - Baited,,159.182,160.681,1.499
041 - FVM - 7 crows - Baited,,166.282,166.469,0.187
041 - FVM - 7 crows - Baited,,190.106,192.365,2.259
041 - FVM - 7 crows - Baited,,193.106,194.362,1.256
041 - FVM - 7 crows - Baited,,209.64,211.148,1.508
041 - FVM - 7 crows - Baited,,215.406,216.909,1.503
041 - FVM - 7 crows - Baited,,218.154,219.408,1.254
041 - FVM - 7 crows - Baited,,219.906,222.15,2.244
041 - FVM - 7 crows - Baited,,222.655,224.405,1.750
041 - FVM - 7 crows - Baited,,224.65,225.907,1.257
041 - FVM - 7 crows - Baited,,231.17,231.67,0.500
041 - FVM - 7 crows - Baited,,232.423,236.423,4.000
041 - FVM - 7 crows - Baited,,236.67,241.926,5.256
041 - FVM - 7 crows - Baited,,242.422,243.922,1.500
041 - FVM - 7 crows - Baited,,255.17,257.949,2.779
041 - FVM - 7 crows - Baited,,258.955,261.951,2.996
041 - FVM - 7 crows - Baited,,262.457,263.452,0.995
041 - FVM - 7 crows - Baited,,269.449,269.949,0.500
041 - FVM - 7 crows - Baited,,270.451,271.951,1.500
041 - FVM - 7 crows - Baited,,272.451,274.211,1.760
041 - FVM - 7 crows - Baited,,274.712,277.21,2.498
041 - FVM - 7 crows - Baited,,277.969,281.211,3.242
041 - FVM - 7 crows - Baited,,282.209,282.71,0.501
041 - FVM - 7 crows - Baited,,288.468,288.709,0.241
041 - FVM - 7 crows - Baited,,289.213,290.708,1.495
041 - FVM - 7 crows - Baited,,293.97,295.967,1.997
041 - FVM - 7 crows - Baited,,297.212,298.211,0.999
041 - FVM - 7 crows - Baited,,299.21,299.971,0.761
041 - FVM - 7 crows - Baited,,300.969,303.211,2.242
041 - FVM - 7 crows - Baited,,304.211,305.968,1.757
041 - FVM - 7 crows - Baited,,306.469,308.967,2.498
041 - FVM - 7 crows - Baited,,309.212,310.71,1.498
041 - FVM - 7 crows - Baited,,311.212,312.209,0.997
041 - FVM - 7 crows - Baited,,312.71,314.97,2.260
041 - FVM - 7 crows - Baited,,316.711,319.71,2.999
041 - FVM - 7 crows - Baited,,325.966,327.212,1.246
041 - FVM - 7 crows - Baited,,331.712,332.211,0.499
041 - FVM - 7 crows - Baited,,334.968,336.465,1.497
041 - FVM - 7 crows - Baited,,338.212,339.71,1.498
041 - FVM - 7 crows - Baited,,339.966,341.967,2.001
041 - FVM - 7 crows - Baited,,342.465,348.963,6.498
041 - FVM - 7 crows - Baited,,360.213,365.464,5.251
041 - FVM - 7 crows - Baited,,366.46,371.712,5.252
041 - FVM - 7 crows - Baited,,372.212,378.211,5.999
041 - FVM - 7 crows - Baited,,378.966,382.712,3.746
041 - FVM - 7 crows - Baited,,383.213,385.463,2.250
041 - FVM - 7 crows - Baited,,387.213,388.463,1.250
041 - FVM - 7 crows - Baited,,390.211,392.71,2.499
041 - FVM - 7 crows - Baited,,393.711,396.211,2.500
041 - FVM - 7 crows - Baited,,396.713,400.712,3.999
041 - FVM - 7 crows - Baited,,400.967,402.465,1.498
041 - FVM - 7 crows - Baited,,404.212,405.214,1.002
041 - FVM - 7 crows - Baited,,406.211,407.211,1.000
041 - FVM - 7 crows - Baited,,407.466,408.345,0.879
041 - FVM - 7 crows - Baited,,418.848,420.107,1.259
041 - FVM - 7 crows - Baited,,420.606,421.603,0.997
041 - FVM - 7 crows - Baited,,424.607,425.105,0.498
041 - FVM - 7 crows - Baited,,431.851,432.347,0.496
041 - FVM - 7 crows - Baited,,434.106,440.606,6.500
041 - FVM - 7 crows - Baited,,441.603,444.601,2.998
041 - FVM - 7 crows - Baited,,448.104,448.85,0.746
041 - FVM - 7 crows - Baited,,451.889,453.146,1.257
041 - FVM - 7 crows - Baited,,453.89,454.146,0.256
