Observation id,Comment,Start time,Stop time,Duration (s)
024 - FVM - 2 crows - No Bait,,1.155,6.153,4.998
024 - FVM - 2 crows - No Bait,,7.643,16.42,8.777
024 - FVM - 2 crows - No Bait,,18.421,22.423,4.002
024 - FVM - 2 crows - No Bait,,24.423,26.415,1.992
024 - FVM - 2 crows - No Bait,,27.919,29.911,1.992
024 - FVM - 2 crows - No Bait,,37.915,43.417,5.502
024 - FVM - 2 crows - No Bait,,44.917,48.432,3.515
024 - FVM - 2 crows - No Bait,,50.959,51.96,1.001
024 - FVM - 2 crows - No Bait,,55.46,68.954,13.494
024 - FVM - 2 crows - No Bait,,77.461,83.459,5.998
024 - FVM - 2 crows - No Bait,,83.961,93.958,9.997
024 - FVM - 2 crows - No Bait,,95.228,100.503,5.275
024 - FVM - 2 crows - No Bait,,107.014,112.503,5.489
