Observation id,Comment,Start time,Stop time,Duration (s)
045 - Ontario Esso - 5 crows - Baited,,696.83,698.079,1.249
045 - Ontario Esso - 5 crows - Baited,,698.829,699.579,0.750
045 - Ontario Esso - 5 crows - Baited,,699.58,700.079,0.499
045 - Ontario Esso - 5 crows - Baited,,700.333,701.329,0.996
045 - Ontario Esso - 5 crows - Baited,,745.128,747.126,1.998
045 - Ontario Esso - 5 crows - Baited,,747.382,748.63,1.248
045 - Ontario Esso - 5 crows - Baited,,829.963,831.212,1.249
045 - Ontario Esso - 5 crows - Baited,,832.212,833.249,1.037
045 - Ontario Esso - 5 crows - Baited,,834.267,835.243,0.976
045 - Ontario Esso - 5 crows - Baited,,837.465,838.966,1.501
045 - Ontario Esso - 5 crows - Baited,,841.965,842.965,1.000
045 - Ontario Esso - 5 crows - Baited,,843.465,844.227,0.762
045 - Ontario Esso - 5 crows - Baited,,844.976,845.478,0.502
045 - Ontario Esso - 5 crows - Baited,,851.48,852.978,1.498
045 - Ontario Esso - 5 crows - Baited,,857.98,858.478,0.498
045 - Ontario Esso - 5 crows - Baited,,860.742,861.745,1.003
