Observation id,Comment,Start time,Stop time,Duration (s)
039 - Glen Morris Dr - 2 crows - Baited,,0.0,0.9,0.900
039 - Glen Morris Dr - 2 crows - Baited,,1.9,3.4,1.500
039 - Glen Morris Dr - 2 crows - Baited,,4.659,5.653,0.994
039 - Glen Morris Dr - 2 crows - Baited,,6.41,7.157,0.747
039 - Glen Morris Dr - 2 crows - Baited,,9.161,9.911,0.750
039 - Glen Morris Dr - 2 crows - Baited,,20.15,20.907,0.757
039 - Glen Morris Dr - 2 crows - Baited,,21.409,22.415,1.006
039 - Glen Morris Dr - 2 crows - Baited,,26.156,37.907,11.751
039 - Glen Morris Dr - 2 crows - Baited,,40.406,42.155,1.749
039 - Glen Morris Dr - 2 crows - Baited,,43.156,45.155,1.999
039 - Glen Morris Dr - 2 crows - Baited,,47.156,48.922,1.766
039 - Glen Morris Dr - 2 crows - Baited,,52.686,53.446,0.760
039 - Glen Morris Dr - 2 crows - Baited,,63.445,63.944,0.499
039 - Glen Morris Dr - 2 crows - Baited,,65.446,65.943,0.497
039 - Glen Morris Dr - 2 crows - Baited,,67.448,68.186,0.738
039 - Glen Morris Dr - 2 crows - Baited,,74.685,76.446,1.761
039 - Glen Morris Dr - 2 crows - Baited,,77.685,88.685,11.000
039 - Glen Morris Dr - 2 crows - Baited,,89.447,90.186,0.739
039 - Glen Morris Dr - 2 crows - Baited,,92.976,94.49,1.514
039 - Glen Morris Dr - 2 crows - Baited,,95.728,96.227,0.499
039 - Glen Morris Dr - 2 crows - Baited,,104.728,105.729,1.001
039 - Glen Morris Dr - 2 crows - Baited,,106.49,106.986,0.496
039 - Glen Morris Dr - 2 crows - Baited,,107.489,108.229,0.740
039 - Glen Morris Dr - 2 crows - Baited,,109.987,110.727,0.740
039 - Glen Morris Dr - 2 crows - Baited,,112.73,113.988,1.258
039 - Glen Morris Dr - 2 crows - Baited,,150.783,151.283,0.500
039 - Glen Morris Dr - 2 crows - Baited,,154.286,154.544,0.258
039 - Glen Morris Dr - 2 crows - Baited,,155.547,155.785,0.238
039 - Glen Morris Dr - 2 crows - Baited,,157.786,159.287,1.501
039 - Glen Morris Dr - 2 crows - Baited,,162.795,163.044,0.249
039 - Glen Morris Dr - 2 crows - Baited,,166.299,168.048,1.749
039 - Glen Morris Dr - 2 crows - Baited,,169.303,169.802,0.499
039 - Glen Morris Dr - 2 crows - Baited,,171.563,171.802,0.239
039 - Glen Morris Dr - 2 crows - Baited,,175.062,176.06,0.998
039 - Glen Morris Dr - 2 crows - Baited,,178.302,178.802,0.500
039 - Glen Morris Dr - 2 crows - Baited,,181.561,182.06,0.499
039 - Glen Morris Dr - 2 crows - Baited,,189.561,190.061,0.500
039 - Glen Morris Dr - 2 crows - Baited,,191.562,191.802,0.240
039 - Glen Morris Dr - 2 crows - Baited,,194.063,194.301,0.238
039 - Glen Morris Dr - 2 crows - Baited,,195.079,195.828,0.749
039 - Glen Morris Dr - 2 crows - Baited,,199.592,199.83,0.238
039 - Glen Morris Dr - 2 crows - Baited,,201.592,201.831,0.239
039 - Glen Morris Dr - 2 crows - Baited,,204.333,204.83,0.497
039 - Glen Morris Dr - 2 crows - Baited,,206.833,207.333,0.500
039 - Glen Morris Dr - 2 crows - Baited,,209.332,209.589,0.257
039 - Glen Morris Dr - 2 crows - Baited,,211.834,212.091,0.257
039 - Glen Morris Dr - 2 crows - Baited,,212.331,213.331,1.000
039 - Glen Morris Dr - 2 crows - Baited,,214.832,215.331,0.499
039 - Glen Morris Dr - 2 crows - Baited,,218.331,219.83,1.499
039 - Glen Morris Dr - 2 crows - Baited,,220.332,221.589,1.257
039 - Glen Morris Dr - 2 crows - Baited,,224.333,224.833,0.500
039 - Glen Morris Dr - 2 crows - Baited,,225.833,226.832,0.999
039 - Glen Morris Dr - 2 crows - Baited,,230.594,230.83,0.236
039 - Glen Morris Dr - 2 crows - Baited,,232.092,234.09,1.998
039 - Glen Morris Dr - 2 crows - Baited,,237.341,238.33,0.989
039 - Glen Morris Dr - 2 crows - Baited,,239.09,241.832,2.742
039 - Glen Morris Dr - 2 crows - Baited,,244.091,244.83,0.739
039 - Glen Morris Dr - 2 crows - Baited,,245.593,247.83,2.237
039 - Glen Morris Dr - 2 crows - Baited,,249.832,250.088,0.256
039 - Glen Morris Dr - 2 crows - Baited,,252.334,252.83,0.496
039 - Glen Morris Dr - 2 crows - Baited,,254.09,254.332,0.242
039 - Glen Morris Dr - 2 crows - Baited,,255.832,256.588,0.756
039 - Glen Morris Dr - 2 crows - Baited,,259.335,260.087,0.752
039 - Glen Morris Dr - 2 crows - Baited,,261.333,261.588,0.255
039 - Glen Morris Dr - 2 crows - Baited,,263.591,267.15,3.559
