Observation id,Comment,Start time,Stop time,Duration (s)
029 - FVM - 2 crows - Baited,,0.0,1.153,1.153
029 - FVM - 2 crows - Baited,,2.389,4.386,1.997
029 - FVM - 2 crows - Baited,,7.144,9.417,2.273
029 - FVM - 2 crows - Baited,,12.412,14.423,2.011
029 - FVM - 2 crows - Baited,,30.416,33.167,2.751
029 - FVM - 2 crows - Baited,,33.915,34.164,0.249
029 - FVM - 2 crows - Baited,,34.165,34.416,0.251
029 - FVM - 2 crows - Baited,,414.259,418.993,4.734
029 - FVM - 2 crows - Baited,,443.564,450.831,7.267
029 - FVM - 2 crows - Baited,,497.891,498.63,0.739
029 - FVM - 2 crows - Baited,,504.631,507.135,2.504
029 - FVM - 2 crows - Baited,,512.137,514.137,2.000
