Observation id,Comment,Start time,Stop time,Duration (s)
037-2 - Dairy Queen PLot - 7 crows - Baited,,55.946,56.449,0.503
037-2 - Dairy Queen PLot - 7 crows - Baited,,57.947,60.942,2.995
037-2 - Dairy Queen PLot - 7 crows - Baited,,62.942,68.942,6.000
037-2 - Dairy Queen PLot - 7 crows - Baited,,78.687,80.188,1.501
037-2 - Dairy Queen PLot - 7 crows - Baited,,84.947,86.185,1.238
037-2 - Dairy Queen PLot - 7 crows - Baited,,87.684,89.186,1.502
037-2 - Dairy Queen PLot - 7 crows - Baited,,93.942,95.944,2.002
037-2 - Dairy Queen PLot - 7 crows - Baited,,97.684,100.944,3.260
037-2 - Dairy Queen PLot - 7 crows - Baited,,103.687,104.441,0.754
037-2 - Dairy Queen PLot - 7 crows - Baited,,105.187,106.187,1.000
037-2 - Dairy Queen PLot - 7 crows - Baited,,108.447,112.187,3.740
037-2 - Dairy Queen PLot - 7 crows - Baited,,119.184,121.686,2.502
037-2 - Dairy Queen PLot - 7 crows - Baited,,122.686,124.689,2.003
037-2 - Dairy Queen PLot - 7 crows - Baited,,125.944,127.186,1.242
037-2 - Dairy Queen PLot - 7 crows - Baited,,129.446,134.941,5.495
037-2 - Dairy Queen PLot - 7 crows - Baited,,144.443,147.942,3.499
037-2 - Dairy Queen PLot - 7 crows - Baited,,152.191,158.188,5.997
037-2 - Dairy Queen PLot - 7 crows - Baited,,158.688,159.442,0.754
037-2 - Dairy Queen PLot - 7 crows - Baited,,163.942,166.944,3.002
037-2 - Dairy Queen PLot - 7 crows - Baited,,171.186,173.056,1.870
037-2 - Dairy Queen PLot - 7 crows - Baited,,178.311,179.312,1.001
037-2 - Dairy Queen PLot - 7 crows - Baited,,179.57,181.071,1.501
037-2 - Dairy Queen PLot - 7 crows - Baited,,188.573,192.07,3.497
037-2 - Dairy Queen PLot - 7 crows - Baited,,283.416,284.41,0.994
037-2 - Dairy Queen PLot - 7 crows - Baited,,289.172,291.911,2.739
037-2 - Dairy Queen PLot - 7 crows - Baited,,292.673,294.913,2.240
037-2 - Dairy Queen PLot - 7 crows - Baited,,301.414,302.676,1.262
037-2 - Dairy Queen PLot - 7 crows - Baited,,305.173,306.672,1.499
037-2 - Dairy Queen PLot - 7 crows - Baited,,309.675,312.414,2.739
037-2 - Dairy Queen PLot - 7 crows - Baited,,316.414,317.414,1.000
037-2 - Dairy Queen PLot - 7 crows - Baited,,320.676,321.913,1.237
037-2 - Dairy Queen PLot - 7 crows - Baited,,322.413,323.414,1.001
037-2 - Dairy Queen PLot - 7 crows - Baited,,327.224,327.72,0.496
037-2 - Dairy Queen PLot - 7 crows - Baited,,329.959,330.722,0.763
037-2 - Dairy Queen PLot - 7 crows - Baited,,352.719,355.738,3.019
037-2 - Dairy Queen PLot - 7 crows - Baited,,356.488,359.491,3.003
037-2 - Dairy Queen PLot - 7 crows - Baited,,359.753,361.49,1.737
037-2 - Dairy Queen PLot - 7 crows - Baited,,363.254,365.993,2.739
037-2 - Dairy Queen PLot - 7 crows - Baited,,369.991,372.497,2.506
037-2 - Dairy Queen PLot - 7 crows - Baited,,376.252,377.256,1.004
037-2 - Dairy Queen PLot - 7 crows - Baited,,377.991,378.996,1.005
037-2 - Dairy Queen PLot - 7 crows - Baited,,379.491,382.25,2.759
037-2 - Dairy Queen PLot - 7 crows - Baited,,382.992,384.49,1.498
037-2 - Dairy Queen PLot - 7 crows - Baited,,387.492,388.25,0.758
037-2 - Dairy Queen PLot - 7 crows - Baited,,389.752,390.993,1.241
037-2 - Dairy Queen PLot - 7 crows - Baited,,401.005,401.996,0.991
037-2 - Dairy Queen PLot - 7 crows - Baited,,408.497,409.751,1.254
037-2 - Dairy Queen PLot - 7 crows - Baited,,410.249,415.25,5.001
