Observation id,Comment,Start time,Stop time,Duration (s)
043-2 - Esso PLot - 25 crows - Baited,,11.401,12.399,0.998
043-2 - Esso PLot - 25 crows - Baited,,15.152,18.651,3.499
043-2 - Esso PLot - 25 crows - Baited,,18.902,20.152,1.250
043-2 - Esso PLot - 25 crows - Baited,,20.902,21.152,0.250
043-2 - Esso PLot - 25 crows - Baited,,29.654,30.901,1.247
043-2 - Esso PLot - 25 crows - Baited,,31.665,32.414,0.749
043-2 - Esso PLot - 25 crows - Baited,,33.917,34.916,0.999
043-2 - Esso PLot - 25 crows - Baited,,36.166,36.416,0.250
043-2 - Esso PLot - 25 crows - Baited,,38.422,38.67,0.248
043-2 - Esso PLot - 25 crows - Baited,,42.172,43.421,1.249
