Observation id,Comment,Start time,Stop time,Duration (s)
041 - FVM - 7 crows - Baited,,1.177,2.412,1.235
041 - FVM - 7 crows - Baited,,4.156,4.919,0.763
041 - FVM - 7 crows - Baited,,5.932,6.91,0.978
041 - FVM - 7 crows - Baited,,11.152,11.412,0.260
041 - FVM - 7 crows - Baited,,14.914,15.91,0.996
041 - FVM - 7 crows - Baited,,17.651,23.649,5.998
041 - FVM - 7 crows - Baited,,25.652,26.657,1.005
041 - FVM - 7 crows - Baited,,28.155,30.918,2.763
041 - FVM - 7 crows - Baited,,33.158,33.919,0.761
041 - FVM - 7 crows - Baited,,34.66,35.662,1.002
041 - FVM - 7 crows - Baited,,36.912,38.153,1.241
041 - FVM - 7 crows - Baited,,42.416,43.41,0.994
041 - FVM - 7 crows - Baited,,45.155,46.924,1.769
041 - FVM - 7 crows - Baited,,54.916,55.913,0.997
041 - FVM - 7 crows - Baited,,58.155,62.909,4.754
041 - FVM - 7 crows - Baited,,70.657,71.155,0.498
041 - FVM - 7 crows - Baited,,73.413,74.43,1.017
041 - FVM - 7 crows - Baited,,75.665,76.916,1.251
041 - FVM - 7 crows - Baited,,80.157,80.41,0.253
041 - FVM - 7 crows - Baited,,82.673,83.412,0.739
041 - FVM - 7 crows - Baited,,86.16,88.914,2.754
041 - FVM - 7 crows - Baited,,90.655,92.154,1.499
041 - FVM - 7 crows - Baited,,94.419,94.979,0.560
041 - FVM - 7 crows - Baited,,97.229,98.478,1.249
041 - FVM - 7 crows - Baited,,101.979,103.727,1.748
041 - FVM - 7 crows - Baited,,104.479,106.496,2.017
041 - FVM - 7 crows - Baited,,108.512,109.49,0.978
041 - FVM - 7 crows - Baited,,112.491,113.49,0.999
041 - FVM - 7 crows - Baited,,115.733,117.99,2.257
041 - FVM - 7 crows - Baited,,118.989,124.733,5.744
041 - FVM - 7 crows - Baited,,126.493,126.985,0.492
041 - FVM - 7 crows - Baited,,132.489,133.994,1.505
041 - FVM - 7 crows - Baited,,135.233,144.277,9.044
041 - FVM - 7 crows - Baited,,150.044,151.539,1.495
041 - FVM - 7 crows - Baited,,156.283,159.283,3.000
041 - FVM - 7 crows - Baited,,161.041,162.04,0.999
041 - FVM - 7 crows - Baited,,163.79,165.278,1.488
041 - FVM - 7 crows - Baited,,167.623,175.104,7.481
041 - FVM - 7 crows - Baited,,176.371,177.356,0.985
041 - FVM - 7 crows - Baited,,179.106,182.854,3.748
041 - FVM - 7 crows - Baited,,185.105,185.604,0.499
041 - FVM - 7 crows - Baited,,187.607,189.356,1.749
041 - FVM - 7 crows - Baited,,191.11,191.869,0.759
041 - FVM - 7 crows - Baited,,194.61,199.611,5.001
041 - FVM - 7 crows - Baited,,200.374,201.109,0.735
041 - FVM - 7 crows - Baited,,202.116,208.616,6.500
041 - FVM - 7 crows - Baited,,210.867,213.11,2.243
041 - FVM - 7 crows - Baited,,213.865,231.112,17.247
041 - FVM - 7 crows - Baited,,232.61,238.613,6.003
041 - FVM - 7 crows - Baited,,239.613,242.611,2.998
041 - FVM - 7 crows - Baited,,246.612,247.368,0.756
041 - FVM - 7 crows - Baited,,250.367,254.366,3.999
